PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
710.0000,88.699139,0.247352,2.927959
720.0000,88.708199,0.247928,2.907553
730.0000,88.717073,0.248409,2.887568
740.0000,88.725765,0.248820,2.867989
750.0000,88.734284,0.249180,2.848804
760.0000,88.742634,0.249494,2.829998
770.0000,88.750820,0.249765,2.811560
780.0000,88.758849,0.250001,2.793477
790.0000,88.766725,0.250249,2.775739
800.0000,88.774453,0.250541,2.758335
810.0000,88.782038,0.250852,2.741254
820.0000,88.789483,0.251073,2.724486
830.0000,88.796794,0.251216,2.708023
840.0000,88.803974,0.251311,2.691854
850.0000,88.811026,0.251370,2.675972
860.0000,88.817956,0.251406,2.660367
870.0000,88.824765,0.251499,2.645032
880.0000,88.831458,0.251718,2.629960
890.0000,88.838039,0.251990,2.615142
900.0000,88.844509,0.252146,2.600572
910.0000,88.850872,0.252193,2.586242
920.0000,88.857132,0.252174,2.572147
930.0000,88.863290,0.252099,2.558280
940.0000,88.869349,0.251990,2.544635
950.0000,88.875313,0.251863,2.531206
960.0000,88.881184,0.251762,2.517987
970.0000,88.886963,0.251654,2.504973
980.0000,88.892654,0.251504,2.492159
990.0000,88.898258,0.251302,2.479540
1000.0000,88.903778,0.251058,2.467110
1010.0000,88.909216,0.250780,2.454866
1020.0000,88.914574,0.250529,2.442802
1030.0000,88.919854,0.250316,2.430914
1040.0000,88.925057,0.250253,2.419198
1050.0000,88.930186,0.250193,2.407650
1060.0000,88.935242,0.250081,2.396265
1070.0000,88.940228,0.249883,2.385041
1080.0000,88.945143,0.249616,2.373972
1090.0000,88.949991,0.249287,2.363057
1100.0000,88.954773,0.248898,2.352291
1110.0000,88.959490,0.248468,2.341670
1120.0000,88.964144,0.248003,2.331192
1130.0000,88.968736,0.247481,2.320854
1140.0000,88.973267,0.246929,2.310652
1150.0000,88.977739,0.246349,2.300583
1160.0000,88.982153,0.245734,2.290644
1170.0000,88.986511,0.245089,2.280834
1180.0000,88.990813,0.244422,2.271148
1190.0000,88.995061,0.243730,2.261585
1200.0000,88.999255,0.242992,2.252141
1210.0000,89.003397,0.242225,2.242815
1220.0000,89.007489,0.241406,2.233604
1230.0000,89.011530,0.240532,2.224505
1240.0000,89.015523,0.239613,2.215517
1250.0000,89.019467,0.238669,2.206637
1260.0000,89.023365,0.237745,2.197862
1270.0000,89.027216,0.236834,2.189192
1280.0000,89.031022,0.235930,2.180623
1290.0000,89.034784,0.235034,2.172154
1300.0000,89.038502,0.234167,2.163783
1310.0000,89.042178,0.233327,2.155508
1320.0000,89.045812,0.232519,2.147328
1330.0000,89.049404,0.231763,2.139239
1340.0000,89.052957,0.230994,2.131242
1350.0000,89.056470,0.230218,2.123333
1360.0000,89.059944,0.229436,2.115512
1370.0000,89.063380,0.228627,2.107777
1380.0000,89.066779,0.227811,2.100126
1390.0000,89.070141,0.226988,2.092557
1400.0000,89.073466,0.226153,2.085070
1410.0000,89.076757,0.225281,2.077663
1420.0000,89.080012,0.224378,2.070334
1430.0000,89.083234,0.223430,2.063082
1440.0000,89.086422,0.222444,2.055906
1450.0000,89.089576,0.221459,2.048804
1460.0000,89.092699,0.220492,2.041775
1470.0000,89.095789,0.219562,2.034818
1480.0000,89.098848,0.218652,2.027931
1490.0000,89.101876,0.217770,2.021115
1500.0000,89.104874,0.217120,2.014366
1510.0000,89.107842,0.216496,2.007685
1520.0000,89.110781,0.215849,2.001069
1530.0000,89.113691,0.215106,1.994519
1540.0000,89.116572,0.214291,1.988032
1550.0000,89.119426,0.213323,1.981609
1560.0000,89.122252,0.212273,1.975247
1570.0000,89.125051,0.211155,1.968946
1580.0000,89.127824,0.209857,1.962705
1590.0000,89.130570,0.208538,1.956523
1600.0000,89.133290,0.207206,1.950399
1610.0000,89.135985,0.205865,1.944332
1620.0000,89.138656,0.204500,1.938322
1630.0000,89.141301,0.203150,1.932366
1640.0000,89.143922,0.201781,1.926466
1650.0000,89.146520,0.200398,1.920619
1660.0000,89.149094,0.199008,1.914825
1670.0000,89.151645,0.197575,1.909083
1680.0000,89.154173,0.195978,1.903393
1690.0000,89.156678,0.194334,1.897753
1700.0000,89.159161,0.192647,1.892163
1710.0000,89.161623,0.190919,1.886622
1720.0000,89.164063,0.189149,1.881129
1730.0000,89.166482,0.187396,1.875684
1740.0000,89.168880,0.185607,1.870286
1750.0000,89.171257,0.183783,1.864935
1760.0000,89.173615,0.181888,1.859629
1770.0000,89.175952,0.179890,1.854368
1780.0000,89.178269,0.177897,1.849152
1790.0000,89.180567,0.175918,1.843979
1800.0000,89.182846,0.173966,1.838850
1810.0000,89.185106,0.172016,1.833763
1820.0000,89.187347,0.170145,1.828718
1830.0000,89.189570,0.168272,1.823714
1840.0000,89.191775,0.166346,1.818752
1850.0000,89.193962,0.164396,1.813829
1860.0000,89.196131,0.162424,1.808947
1870.0000,89.198283,0.160448,1.804103
1880.0000,89.200417,0.158525,1.799299
1890.0000,89.202535,0.156620,1.794532
1900.0000,89.204636,0.154791,1.789803
1910.0000,89.206720,0.152992,1.785112
1920.0000,89.208788,0.151269,1.780457
1930.0000,89.210840,0.149545,1.775838
1940.0000,89.212876,0.147809,1.771255
1950.0000,89.214897,0.146102,1.766707
1960.0000,89.216902,0.144433,1.762194
1970.0000,89.218891,0.142798,1.757716
1980.0000,89.220866,0.141196,1.753272
1990.0000,89.222825,0.139660,1.748861
2000.0000,89.224770,0.138204,1.744483
