PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
630.0000,86.000000,0.020713,4.874449
640.0000,86.000000,0.024305,4.861993
650.0000,86.000000,0.028007,4.849890
660.0000,86.000000,0.031491,4.838125
670.0000,86.000000,0.034996,4.826683
680.0000,86.000000,0.038425,4.815552
690.0000,86.000000,0.041632,4.804719
700.0000,86.000000,0.044505,4.794173
710.0000,86.000000,0.047291,4.783901
720.0000,86.000000,0.049537,4.773893
730.0000,86.000000,0.051881,4.764140
740.0000,86.000000,0.054219,4.754630
750.0000,86.000000,0.056179,4.745357
760.0000,86.000000,0.057786,4.736309
770.0000,86.000000,0.058953,4.727481
780.0000,86.000000,0.059673,4.718862
790.0000,86.000000,0.059898,4.710447
800.0000,86.000000,0.059702,4.702228
810.0000,86.000000,0.059132,4.694197
820.0000,86.000000,0.058217,4.686350
830.0000,86.000000,0.056990,4.678679
840.0000,86.000000,0.055492,4.671178
850.0000,86.000000,0.053758,4.663842
860.0000,86.000000,0.051805,4.656666
870.0000,86.000000,0.049689,4.649644
880.0000,86.000000,0.047464,4.642771
890.0000,86.000000,0.045183,4.636043
900.0000,86.000000,0.042920,4.629455
910.0000,86.000000,0.040820,4.623003
920.0000,86.000000,0.038595,4.616683
930.0000,86.000000,0.035127,4.610489
940.0000,86.000000,0.031803,4.604420
950.0000,86.000000,0.028568,4.598471
960.0000,86.000000,0.025439,4.592638
970.0000,86.000000,0.022441,4.586918
980.0000,86.000000,0.019596,4.581308
990.0000,86.000000,0.016928,4.575805
1000.0000,86.000000,0.014456,4.570405
1010.0000,86.000000,0.012193,4.565106
1020.0000,86.000000,0.010153,4.559905
1030.0000,86.000000,0.008343,4.554800
1040.0000,86.000000,0.006765,4.549787
1050.0000,86.000000,0.005426,4.544864
1060.0000,86.000000,0.004328,4.540028
1070.0000,86.000000,0.003467,4.535279
1080.0000,86.000000,0.002837,4.530612
1090.0000,86.000000,0.002425,4.526026
1100.0000,86.000000,0.002217,4.521519
1110.0000,86.000000,0.002193,4.517089
1120.0000,86.000000,0.002332,4.512734
1130.0000,86.000000,0.002609,4.508452
1140.0000,86.000000,0.002998,4.504241
1150.0000,86.000000,0.003471,4.500099
1160.0000,86.000000,0.004002,4.496025
1170.0000,86.000000,0.004564,4.492017
1180.0000,86.000000,0.005132,4.488074
1190.0000,86.000000,0.005678,4.484193
1200.0000,86.000000,0.006179,4.480374
1210.0000,86.000000,0.006609,4.476615
1220.0000,86.000000,0.006927,4.472914
1230.0000,86.000000,0.006956,4.469271
1240.0000,86.000000,0.007064,4.465683
1250.0000,86.000000,0.007123,4.462150
1260.0000,86.000000,0.007120,4.458671
1270.0000,86.000000,0.007057,4.455243
1280.0000,86.000000,0.006937,4.451867
1290.0000,86.000000,0.006768,4.448540
1300.0000,86.000000,0.006567,4.445262
1310.0000,86.000000,0.006344,4.442032
1320.0000,86.000000,0.006109,4.438849
1330.0000,86.000000,0.005880,4.435711
1340.0000,86.000000,0.005660,4.432617
1350.0000,86.000000,0.005458,4.429568
1360.0000,86.000000,0.005282,4.426561
1370.0000,86.000000,0.005127,4.423596
1380.0000,86.000000,0.004993,4.420673
1390.0000,86.000000,0.004877,4.417789
1400.0000,86.000000,0.004771,4.414945
1410.0000,86.000000,0.004671,4.412139
1420.0000,86.000000,0.004569,4.409371
1430.0000,86.000000,0.004457,4.406640
1440.0000,86.000000,0.004331,4.403945
1450.0000,86.000000,0.004184,4.401286
1460.0000,86.000000,0.004015,4.398662
1470.0000,86.000000,0.003823,4.396072
1480.0000,86.000000,0.003610,4.393515
1490.0000,86.000000,0.003379,4.390992
1500.0000,86.000000,0.003134,4.388500
1510.0000,86.000000,0.002882,4.386040
1520.0000,86.000000,0.002628,4.383612
1530.0000,86.000000,0.002380,4.381213
1540.0000,86.000000,0.002130,4.378845
1550.0000,86.000000,0.001888,4.376505
1560.0000,86.000000,0.001658,4.374195
1570.0000,86.000000,0.001440,4.371913
1580.0000,86.000000,0.001235,4.369658
1590.0000,86.000000,0.001042,4.367431
1600.0000,86.000000,0.000862,4.365230
1610.0000,86.000000,0.000697,4.363056
1620.0000,86.000000,0.000548,4.360907
1630.0000,86.000000,0.000418,4.358784
1640.0000,86.000000,0.000310,4.356686
1650.0000,86.000000,0.000227,4.354612
1660.0000,86.000000,0.000168,4.352562
1670.0000,86.000000,0.000135,4.350536
1680.0000,86.000000,0.000124,4.348533
1690.0000,86.000000,0.000133,4.346553
1700.0000,86.000000,0.000156,4.344595
1710.0000,86.000000,0.000187,4.342659
1720.0000,86.000000,0.000221,4.340745
1730.0000,86.000000,0.000251,4.338852
1740.0000,86.000000,0.000273,4.336980
1750.0000,86.000000,0.000285,4.335129
1760.0000,86.000000,0.000284,4.333298
1770.0000,86.000000,0.000274,4.331486
1780.0000,86.000000,0.000255,4.329695
1790.0000,86.000000,0.000235,4.327923
1800.0000,86.000000,0.000217,4.326169
1810.0000,86.000000,0.000208,4.324435
1820.0000,86.000000,0.000213,4.322719
1830.0000,86.000000,0.000236,4.321020
1840.0000,86.000000,0.000278,4.319340
1850.0000,86.000000,0.000334,4.317677
1860.0000,86.000000,0.000402,4.316032
1870.0000,86.000000,0.000474,4.314403
1880.0000,86.000000,0.000544,4.312791
1890.0000,86.000000,0.000606,4.311196
1900.0000,86.000000,0.000654,4.309617
1910.0000,86.000000,0.000684,4.308054
1920.0000,86.000000,0.000695,4.306506
1930.0000,86.000000,0.000691,4.304974
1940.0000,86.000000,0.000673,4.303458
1950.0000,86.000000,0.000646,4.301956
1960.0000,86.000000,0.000616,4.300469
1970.0000,86.000000,0.000587,4.298997
1980.0000,86.000000,0.000564,4.297539
1990.0000,86.000000,0.000550,4.296095
2000.0000,86.000000,0.000546,4.294665
