Energy;cff = 2.25
eV;
;2 order
383,816;0,0202177697755445
384,811;0,0202545318345224
385,803;0,020303940988939
386,797;0,0203156802304728
387,794;0,0203228884105804
388,789;0,0203215129329214
389,782;0,0203314528957147
390,778;0,0203635288052995
391,774;0,0203789086862347
392,768;0,0204197546847001
393,763;0,0204121368281147
394,758;0,0204529148103037
395,751;0,0204493110483886
396,746;0,0204406662030409
397,742;0,0203202620966569
398,737;0,020437032058238
399,731;0,0204798858555519
400,725;0,02055278662621
401,719;0,020625389454816
402,717;0,0206664089215341
403,709;0,0207084449880916
404,705;0,0207529071388801
405,7;0,020798991810212
406,695;0,0208428697555804
407,689;0,0208676266726514
408,685;0,0209418350670462
409,679;0,0209787122765912
410,676;0,0210098203404422
411,671;0,0210345307430088
412,662;0,0210771667832975
413,66;0,0211299732803665
414,653;0,0211541190863981
415,65;0,0211897460008244
416,643;0,0212331994258185
417,64;0,0212399693126977
418,633;0,0212723007923702
419,628;0,0212877963761743
420,623;0,0213177341371202
421,62;0,0213257310784206
422,613;0,0213527723433615
423,606;0,0213838456314807
424,602;0,0214080865570473
425,596;0,0214353984389502
426,591;0,0214493244021595
427,587;0,0216082261019661
428,582;0,0215093167404732
429,576;0,0215283398506866
430,572;0,0215621039729987
431,568;0,0215995946484746
432,562;0,0216022484455378
433,557;0,0216418697854782
434,548;0,0216831392113234
435,548;0,0217081945874264
436,542;0,0217727449544491
437,536;0,0217741333827125
438,532;0,0218141715183779
439,526;0,0218496066896447
440,522;0,0219033428842603
441,513;0,0219044897723874
442,512;0,0219516951705683
443,504;0,0220033547607888
444,499;0,0220178861593974
445,496;0,0220548920551692
446,488;0,0220928472812081
447,485;0,0221155220990232
448,478;0,0221621007940191
449,476;0,0221783921678618
450,468;0,0222200589000239
451,461;0,0222541386625409
452,459;0,0222686503961068
453,451;0,0223129122388976
454,44;0,0223332894386195
455,434;0,0223851080917562
456,424;0,022410533519347
457,416;0,0224500653896451
458,408;0,022484947392692
459,4;0,0225177446265588
460,392;0,022554394517241
461,381;0,0225768768439357
462,373;0,0226233448436858
463,365;0,0226527745958249
464,357;0,022696487104953
465,347;0,022735928291199
466,34;0,0227536941864613
467,328;0,0228038698846442
468,32;0,0228374500345133
469,315;0,0228704748912435
470,303;0,0229092416498735
471,294;0,0229542159802371
472,287;0,0229984482785731
473,279;0,0230477289049759
