Energy[eV];Delta;Beta
33,8871910235652;0,10687;0,1268
33,9060543874115;0,10683;0,12665
33,924938763603;0,10678;0,12649
33,9438441872685;0,10673;0,12634
33,962770693615;0,10669;0,12618
33,9817183179284;0,10664;0,12603
34,000687095573;0,1066;0,12588
34,0196770619924;0,10655;0,12572
34,0386882527093;0,1065;0,12557
34,0577207033258;0,10646;0,12542
34,0767744495239;0,10641;0,12526
34,0958495270652;0,10636;0,12511
34,1149459717916;0,10632;0,12495
34,1340638196253;0,10627;0,1248
34,153203106569;0,10623;0,12465
34,1723638687064;0,10618;0,12449
34,1915461422019;0,10613;0,12434
34,2107499633015;0,10609;0,12419
34,2299753683324;0,10604;0,12403
34,2492223937036;0,10599;0,12388
34,268491075906;0,10595;0,12372
34,2877814515129;0,1059;0,12357
34,3070935571796;0,10586;0,12342
34,3264274296444;0,10581;0,12326
34,3457831057281;0,10576;0,12311
34,365160622335;0,10572;0,12296
34,3845600164524;0,10567;0,1228
34,4039813251513;0,10562;0,12265
34,4234245855866;0,10558;0,1225
34,4428898349969;0,10553;0,12235
34,4623771107055;0,10549;0,1222
34,48188645012;0,10544;0,12205
34,5014178907327;0,10539;0,1219
34,5209714701211;0,10535;0,12175
34,5405472259476;0,1053;0,1216
34,5601451959605;0,10525;0,12145
34,5797654179935;0,10521;0,1213
34,5994079299664;0,10516;0,12115
34,6190727698852;0,10512;0,121
34,6387599758422;0,10507;0,12085
34,6584695860166;0,10502;0,1207
34,6782016386746;0,10498;0,12054
34,6979561721693;0,10493;0,12039
34,7177332249415;0,10488;0,12024
34,7375328355196;0,10484;0,12009
34,7573550425198;0,10479;0,11994
34,7771998846469;0,10474;0,11979
34,7970674006937;0,1047;0,11964
34,8169576295418;0,10465;0,11949
34,8368706101621;0,10461;0,11934
34,8568063816142;0,10456;0,11919
34,8767649830474;0,10451;0,11904
34,8967464537009;0,10447;0,11889
34,9167508329035;0,10442;0,11874
34,9367781600745;0,10437;0,11859
34,9568284747236;0,10433;0,11844
34,9769018164513;0,10428;0,1183
34,996998224949;0,10424;0,11815
35,0171177399995;0,1042;0,11801
35,037260401477;0,10415;0,11786
35,0574262493477;0,10411;0,11772
35,0776153236696;0,10406;0,11757
35,0978276645933;0,10402;0,11743
35,1180633123618;0,10397;0,11728
35,1383223073111;0,10393;0,11713
35,1586046898702;0,10388;0,11699
35,1789105005616;0,10384;0,11684
35,1992397800013;0,1038;0,1167
35,2195925688996;0,10375;0,11655
35,2399689080606;0,10371;0,11641
35,2603688383831;0,10366;0,11626
35,2807924008606;0,10362;0,11612
35,3012396365817;0,10357;0,11597
35,3217105867303;0,10353;0,11583
35,3422052925858;0,10349;0,11568
35,3627237955235;0,10344;0,11554
35,3832661370148;0,1034;0,11539
35,4038323586276;0,10335;0,11525
35,4244225020266;0,10331;0,1151
35,4450366089731;0,10326;0,11496
35,4656747213261;0,10322;0,11481
35,486336881042;0,10318;0,11467
35,5070231301748;0,10313;0,11452
35,5277335108769;0,10309;0,11438
35,5484680653991;0,10305;0,11424
35,5692268360907;0,10301;0,11409
35,5900098654001;0,10298;0,11395
35,6108171958749;0,10294;0,11381
35,6316488701625;0,1029;0,11367
35,6525049310097;0,10287;0,11353
35,6733854212638;0,10283;0,11338
35,6942903838725;0,10279;0,11324
35,7152198618841;0,10275;0,1131
35,736173898448;0,10272;0,11296
35,7571525368149;0,10268;0,11282
35,7781558203372;0,10264;0,11268
35,7991837924691;0,1026;0,11253
35,820236496767;0,10257;0,11239
35,84131397689;0,10253;0,11225
35,8624162765998;0,10249;0,11211
35,8835434397615;0,10246;0,11197
35,9046955103432;0,10242;0,11183
35,9258725324173;0,10238;0,11168
35,9470745501596;0,10234;0,11154
35,9683016078509;0,10231;0,1114
35,989553749876;0,10227;0,11126
36,0108310207253;0,10223;0,11112
36,0321334649939;0,10219;0,11097
36,0534611273829;0,10216;0,11083
36,0748140526992;0,10212;0,11069
36,0961922858557;0,10208;0,11055
36,1175958718721;0,10205;0,11039
36,1390248558747;0,10202;0,11023
36,1604792830973;0,10199;0,11007
36,1819591988807;0,10196;0,1099
36,203464648674;0,10193;0,10974
36,2249956780341;0,1019;0,10958
36,2465523326263;0,10187;0,10942
36,268134658225;0,10184;0,10926
36,2897427007133;0,10181;0,1091
36,3113765060839;0,10178;0,10894
36,3330361204393;0,10175;0,10878
36,354721589992;0,10172;0,10861
36,3764329610647;0,10169;0,10845
36,3981702800912;0,10166;0,10829
36,4199335936161;0,10163;0,10813
36,4417229482954;0,1016;0,10797
36,4635383908969;0,10157;0,10781
36,4853799683003;0,10154;0,10765
36,507247727498;0,10151;0,10749
36,5291417155949;0,10148;0,10733
36,5510619798089;0,10145;0,10716
36,5730085674715;0,10142;0,107
36,5949815260278;0,10139;0,10684
36,6169809030371;0,10136;0,10668
36,6390067461731;0,10133;0,10652
36,6610591032241;0,1013;0,10636
36,6831380220939;0,10126;0,1062
36,7052435508013;0,10122;0,10603
36,7273757374814;0,10117;0,10587
36,749534630385;0,10112;0,10571
36,7717202778798;0,10107;0,10554
36,7939327284501;0,10102;0,10538
36,8161720306976;0,10098;0,10522
36,8384382333415;0,10093;0,10506
36,8607313852189;0,10088;0,10489
36,8830515352852;0,10083;0,10473
36,9053987326146;0,10079;0,10457
36,9277730264001;0,10074;0,1044
36,9501744659541;0,10069;0,10424
36,9726031007089;0,10064;0,10408
36,9950589802166;0,1006;0,10391
37,0175421541501;0,10055;0,10375
37,0400526723029;0,1005;0,10359
37,0625905845896;0,10045;0,10342
37,0851559410468;0,1004;0,10326
37,1077487918325;0,10036;0,1031
37,1303691872273;0,10031;0,10293
37,1530171776345;0,10026;0,10277
37,1756928135802;0,10021;0,10261
37,1983961457143;0,10017;0,10245
37,2211272248101;0,10012;0,10228
37,2438861017655;0,10007;0,10212
37,2666728276026;0,10002;0,10196
37,2894874534686;0,09997;0,1018
37,312330030636;0,09991;0,10164
37,335200610503;0,09986;0,10148
37,3580992445941;0,0998;0,10132
37,3810259845599;0,09975;0,10116
37,4039808821781;0,0997;0,101
37,4269639893537;0,09964;0,10084
37,4499753581192;0,09959;0,10068
37,4730150406353;0,09953;0,10052
37,496083089191;0,09948;0,10037
37,5191795562043;0,09942;0,10021
37,5423044942223;0,09937;0,10005
37,5654579559216;0,09931;0,09989
37,5886399941092;0,09926;0,09973
37,6118506617223;0,0992;0,09957
37,6350900118288;0,09915;0,09941
37,6583580976281;0,09909;0,09925
37,6816549724511;0,09904;0,09909
37,7049806897608;0,09898;0,09894
37,7283353031527;0,09893;0,09878
37,751718866355;0,09887;0,09862
37,7751314332294;0,09882;0,09846
37,7985730577713;0,09876;0,0983
37,8220437941099;0,09871;0,09814
37,8455436965092;0,09865;0,09798
37,8690728193682;0,0986;0,09782
37,892631217221;0,09854;0,09767
37,9162189447378;0,09848;0,09751
37,9398360567247;0,09842;0,09736
37,9634826081247;0,09836;0,0972
37,9871586540177;0,0983;0,09705
38,0108642496211;0,09824;0,09689
38,0345994502903;0,09818;0,09674
38,0583643115191;0,09813;0,09658
38,0821588889398;0,09807;0,09643
38,1059832383243;0,09801;0,09627
38,1298374155837;0,09795;0,09612
38,1537214767697;0,09789;0,09596
38,1776354780741;0,09783;0,09581
38,20157947583;0,09777;0,09565
38,2255535265115;0,09771;0,0955
38,2495576867351;0,09765;0,09535
38,2735920132591;0,09759;0,09519
38,2976565629848;0,09753;0,09504
38,3217513929566;0,09747;0,09488
38,3458765603627;0,09741;0,09473
38,3700321225353;0,09735;0,09457
38,394218136951;0,09729;0,09442
38,4184346612317;0,09724;0,09426
38,4426817531446;0,09718;0,09411
38,4669594706029;0,09712;0,09395
38,4912678716661;0,09706;0,0938
38,5156070145405;0,097;0,09365
38,5399769575799;0,09693;0,0935
38,5643777592858;0,09687;0,09335
38,588809478308;0,09681;0,09319
38,6132721734448;0,09675;0,09304
38,637765903644;0,09669;0,09289
38,6622907280029;0,09663;0,09274
38,6868467057688;0,09656;0,09259
38,71143389634;0,0965;0,09244
38,7360523592655;0,09644;0,09229
38,7607021542462;0,09638;0,09214
38,7853833411348;0,09632;0,09199
38,8100959799367;0,09626;0,09184
38,8348401308102;0,0962;0,09169
38,8596158540673;0,09613;0,09154
38,8844232101739;0,09607;0,09138
38,9092622597504;0,09601;0,09123
38,9341330635722;0,09595;0,09108
38,9590356825702;0,09589;0,09093
38,9839701778313;0,09583;0,09078
39,0089366105988;0,09576;0,09063
39,0339350422732;0,0957;0,09048
39,0589655344122;0,09564;0,09033
39,0840281487317;0,09558;0,09018
39,1091229471061;0,09552;0,09003
39,1342499915686;0,09545;0,08988
39,1594093443124;0,09539;0,08973
