Energy[eV];Delta;Beta
55,50177;0,07503;0,18956
55,55239;0,07519;0,18955
55,6031;0,07534;0,18953
55,6539;0,0755;0,18952
55,7048;0,0757;0,18951
55,75579;0,07591;0,18949
55,80688;0,07613;0,18948
55,85805;0,07634;0,18946
55,90932;0,07656;0,18945
55,96069;0,07677;0,18944
56,01215;0,07698;0,18942
56,06371;0,0772;0,18941
56,11536;0,07741;0,18939
56,1671;0,07763;0,18938
56,21894;0,07784;0,18936
56,27088;0,07805;0,18935
56,32291;0,07827;0,18934
56,37504;0,07848;0,18932
56,42726;0,07869;0,18931
56,47959;0,07891;0,18929
56,53201;0,07912;0,18928
56,58452;0,07937;0,18922
56,63714;0,07968;0,18905
56,68985;0,08;0,18889
56,74266;0,08031;0,18873
56,79557;0,08062;0,18857
56,84858;0,08093;0,18841
56,90168;0,08125;0,18825
56,95489;0,08156;0,18809
57,0082;0,08187;0,18793
57,0616;0,08219;0,18777
57,11511;0,0825;0,18761
57,16871;0,08281;0,18745
57,22242;0,08312;0,18729
57,27623;0,08344;0,18713
57,33014;0,08375;0,18697
57,38415;0,08406;0,18681
57,43826;0,08438;0,18665
57,49248;0,08467;0,18647
57,54679;0,08487;0,18622
57,60121;0,08508;0,18596
57,65574;0,08528;0,18571
57,71036;0,08549;0,18546
57,76509;0,08569;0,18521
57,81993;0,0859;0,18495
57,87487;0,0861;0,1847
57,92991;0,08631;0,18445
57,98506;0,08651;0,1842
58,04031;0,08672;0,18395
58,09567;0,08692;0,18369
58,15113;0,08713;0,18344
58,2067;0,08733;0,18319
58,26238;0,08754;0,18294
58,31816;0,08774;0,18268
58,37405;0,08795;0,18243
58,43004;0,08815;0,18218
58,48615;0,08833;0,18193
58,54236;0,08852;0,18168
58,59868;0,0887;0,18143
58,65511;0,08889;0,18118
58,71165;0,08908;0,18093
58,76829;0,08926;0,18068
58,82505;0,08945;0,18043
58,88192;0,08963;0,18018
58,93889;0,08982;0,17993
58,99598;0,09001;0,17968
59,05317;0,09019;0,17942
59,11048;0,09038;0,17917
59,1679;0,09057;0,17892
59,22543;0,09075;0,17867
59,28308;0,09094;0,17842
59,34083;0,09112;0,17817
59,3987;0,09129;0,17781
59,45668;0,09145;0,17741
59,51477;0,09162;0,17701
59,57298;0,09178;0,1766
59,6313;0,09194;0,1762
59,68974;0,0921;0,1758
59,74829;0,09226;0,1754
59,80695;0,09242;0,17499
59,86574;0,09258;0,17459
59,92463;0,09275;0,17419
59,98364;0,09291;0,17379
60,04277;0,09307;0,17338
60,10202;0,09323;0,17298
60,16138;0,09339;0,17258
60,22086;0,09355;0,17218
60,28046;0,09371;0,17178
60,34018;0,09381;0,17136
60,40001;0,09381;0,17092
60,45996;0,09381;0,17049
60,52003;0,09381;0,17005
60,58023;0,09382;0,16961
60,64054;0,09382;0,16918
60,70097;0,09382;0,16874
60,76152;0,09382;0,1683
60,8222;0,09382;0,16787
60,88299;0,09382;0,16743
60,94391;0,09382;0,16699
61,00494;0,09382;0,16656
61,0661;0,09382;0,16612
61,12739;0,09382;0,16568
61,18879;0,09382;0,16525
61,25032;0,09382;0,16481
61,31198;0,09378;0,1644
61,37376;0,09363;0,16406
61,43566;0,09349;0,16372
61,49769;0,09335;0,16338
61,55984;0,09321;0,16304
61,62212;0,09306;0,1627
61,68452;0,09292;0,16236
61,74705;0,09278;0,16202
61,80971;0,09264;0,16168
61,8725;0,09249;0,16134
61,93541;0,09235;0,161
61,99845;0,09221;0,16066
62,06162;0,09207;0,16032
62,12492;0,09192;0,15998
62,18835;0,09178;0,15964
62,25191;0,09164;0,1593
62,3156;0,09151;0,15901
62,37941;0,09141;0,15875
62,44336;0,0913;0,1585
62,50744;0,09119;0,15824
62,57166;0,09108;0,15799
62,636;0,09097;0,15773
62,70048;0,09086;0,15748
62,76509;0,09075;0,15722
62,82983;0,09064;0,15697
62,8947;0,09054;0,15671
62,95971;0,09043;0,15646
63,02486;0,09032;0,15621
63,09014;0,09021;0,15595
63,15555;0,0901;0,1557
63,22111;0,08999;0,15544
63,28679;0,08988;0,15519
63,35262;0,08975;0,15493
63,41858;0,08962;0,15468
63,48468;0,08948;0,15443
63,55091;0,08935;0,15418
63,61729;0,08921;0,15392
63,6838;0,08908;0,15367
63,75045;0,08894;0,15342
63,81725;0,08881;0,15317
63,88418;0,08868;0,15292
63,95125;0,08854;0,15266
64,01847;0,08841;0,15241
64,08582;0,08827;0,15216
64,15332;0,08814;0,15191
64,22096;0,088;0,15165
64,28874;0,08787;0,1514
64,35667;0,08767;0,15115
64,42474;0,08743;0,1509
64,49295;0,08719;0,15065
64,56131;0,08695;0,1504
64,62981;0,08671;0,15015
64,69846;0,08647;0,1499
64,76726;0,08623;0,14965
64,8362;0,08599;0,1494
64,90529;0,08575;0,14915
64,97452;0,08551;0,1489
65,0439;0,08527;0,14865
65,11344;0,08503;0,1484
65,18312;0,08479;0,14815
65,25295;0,08455;0,1479
65,32293;0,08431;0,14765
65,39306;0,08407;0,14756
65,46334;0,08383;0,14759
65,53377;0,0836;0,14763
65,60435;0,08336;0,14767
65,67509;0,08312;0,1477
65,74598;0,08288;0,14774
65,81702;0,08265;0,14778
65,88821;0,08241;0,14781
65,95956;0,08217;0,14785
66,03107;0,08193;0,14788
66,10273;0,0817;0,14792
66,17454;0,08146;0,14796
66,24651;0,08122;0,14799
66,31864;0,08098;0,14803
66,39093;0,08075;0,14807
66,46337;0,08059;0,14812
66,53597;0,08048;0,14818
66,60873;0,08036;0,14825
66,68165;0,08024;0,14831
66,75473;0,08013;0,14837
66,82797;0,08001;0,14844
66,90137;0,07989;0,1485
66,97493;0,07978;0,14856
67,04866;0,07966;0,14862
67,12255;0,07954;0,14869
67,19659;0,07943;0,14875
67,27081;0,07931;0,14881
67,34518;0,07919;0,14888
67,41973;0,07908;0,14894
67,49443;0,07897;0,14901
67,56931;0,07891;0,14919
67,64435;0,07885;0,14936
67,71955;0,0788;0,14953
67,79492;0,07874;0,1497
67,87047;0,07869;0,14987
67,94618;0,07863;0,15004
68,02205;0,07857;0,15021
68,0981;0,07852;0,15038
68,17432;0,07846;0,15055
68,25071;0,0784;0,15072
68,32727;0,07835;0,15089
68,40401;0,07829;0,15107
68,48091;0,07823;0,15124
68,55799;0,07818;0,15141
68,63524;0,07827;0,15163
68,71267;0,07842;0,15187
68,79027;0,07857;0,15211
68,86805;0,07871;0,15235
68,946;0,07886;0,15259
69,02413;0,07901;0,15283
69,10244;0,07915;0,15307
69,18092;0,0793;0,15331
69,25959;0,07945;0,15355
69,33843;0,07959;0,15379
69,41745;0,07974;0,15403
69,49665;0,07989;0,15427
69,57604;0,08003;0,15451
69,6556;0,08018;0,15475
69,73535;0,08049;0,15499
69,81528;0,0809;0,15524
69,89539;0,08132;0,15549
69,97569;0,08173;0,15574
70,05617;0,08214;0,15599
70,13684;0,08256;0,15624
70,21769;0,08297;0,15649
70,29873;0,08338;0,15673
70,37996;0,0838;0,15698
70,46137;0,08421;0,15723
70,54298;0,08462;0,15748
70,62477;0,08504;0,15773
70,70676;0,08545;0,15798
70,78893;0,08586;0,15823
70,87129;0,08635;0,15818
70,95385;0,08687;0,15802
71,0366;0,08739;0,15785
71,11954;0,0879;0,15768
71,20268;0,08842;0,15751
71,28601;0,08894;0,15734
71,36954;0,08946;0,15717
71,45326;0,08997;0,157
71,53718;0,09049;0,15683
71,62129;0,09101;0,15666
71,70561;0,09152;0,15649
71,79012;0,09204;0,15632
71,87483;0,09256;0,15616
71,95975;0,09308;0,15599
72,04486;0,09356;0,1558
72,13018;0,09404;0,15561
72,21569;0,09452;0,15542
72,30141;0,095;0,15524
72,38734;0,09548;0,15505
72,47347;0,09596;0,15486
72,5598;0,09644;0,15468
72,64634;0,09692;0,15449
72,73309;0,0974;0,1543
72,82004;0,09788;0,15411
72,9072;0,09836;0,15393
72,99457;0,09884;0,15374
73,08215;0,09932;0,15355
73,16995;0,09988;0,15326
73,25795;0,1005;0,15288
73,34616;0,10112;0,1525
73,43459;0,10174;0,15212
73,52323;0,10237;0,15174
73,61208;0,10299;0,15136
73,70115;0,10361;0,15098
73,79044;0,10423;0,1506
73,87994;0,10486;0,15022
73,96966;0,10548;0,14984
74,0596;0,1061;0,14946
74,14975;0,10673;0,14909
74,24013;0,10735;0,14871
74,33073;0,10792;0,14827
74,42155;0,10837;0,14768
74,51259;0,10881;0,14709
74,60385;0,10926;0,1465
74,69534;0,10971;0,14592
74,78705;0,11015;0,14533
74,87899;0,1106;0,14474
74,97115;0,11104;0,14415
75,06354;0,11149;0,14356
75,15616;0,11194;0,14298
75,24901;0,11238;0,14239
75,34209;0,11283;0,1418
75,43539;0,11328;0,14121
75,52893;0,11368;0,1406
75,62271;0,11393;0,1399
75,71671;0,11418;0,13921
75,81095;0,11444;0,13851
75,90542;0,11469;0,13781
76,00013;0,11494;0,13712
76,09508;0,1152;0,13642
76,19026;0,11545;0,13572
76,28568;0,1157;0,13503
76,38135;0,11595;0,13433
76,47725;0,11621;0,13363
76,57339;0,11646;0,13294
76,66977;0,11671;0,13224
76,7664;0,11692;0,13155
76,86327;0,11705;0,13089
76,96039;0,11718;0,13022
77,05775;0,11731;0,12956
77,15536;0,11744;0,12889
77,25322;0,11757;0,12823
77,35132;0,11769;0,12756
77,44968;0,11782;0,1269
77,54828;0,11795;0,12623
77,64714;0,11808;0,12557
77,74625;0,11821;0,1249
77,84561;0,11834;0,12423
77,94522;0,11847;0,12357
78,0451;0,11854;0,12293
78,14522;0,11859;0,12229
78,24561;0,11864;0,12166
78,34625;0,11869;0,12102
78,44715;0,11874;0,12038
78,54832;0,11879;0,11975
78,64974;0,11884;0,11911
78,75143;0,11889;0,11848
78,85338;0,11894;0,11784
78,95559;0,11899;0,11721
79,05807;0,11904;0,11657
79,16081;0,11909;0,11594
79,26383;0,11913;0,11531
79,36711;0,11915;0,1147
79,47066;0,11916;0,11409
79,57448;0,11918;0,11348
79,67857;0,1192;0,11288
79,78294;0,11921;0,11227
79,88758;0,11923;0,11166
79,99249;0,11924;0,11105
80,09768;0,11926;0,11044
80,20315;0,11928;0,10984
80,3089;0,11929;0,10923
80,41492;0,11931;0,10862
80,52123;0,11932;0,10801
80,62781;0,11927;0,10736
80,73468;0,11922;0,1067
80,84183;0,11918;0,10605
80,94927;0,11913;0,1054
81,05699;0,11908;0,10475
81,16501;0,11903;0,1041
81,2733;0,11898;0,10345
81,38189;0,11894;0,1028
81,49077;0,11889;0,10215
81,59994;0,11884;0,1015
81,7094;0,11879;0,10084
81,81916;0,11874;0,10019
81,92921;0,11862;0,09958
82,03956;0,1185;0,09897
82,15021;0,11837;0,09835
82,26116;0,11825;0,09774
82,3724;0,11813;0,09713
82,48395;0,118;0,09651
82,5958;0,11788;0,0959
82,70795;0,11776;0,09529
82,82041;0,11763;0,09467
82,93317;0,11751;0,09406
83,04624;0,11739;0,09344
83,15963;0,11725;0,09284
83,27332;0,11706;0,09227
83,38732;0,11687;0,09171
83,50163;0,11668;0,09114
83,61626;0,11649;0,09058
83,7312;0,1163;0,09001
83,84646;0,11611;0,08945
83,96204;0,11592;0,08888
84,07794;0,11572;0,08832
84,19416;0,11553;0,08775
84,31069;0,11534;0,08718
84,42756;0,11515;0,08662
84,54474;0,11496;0,08609
84,66226;0,11477;0,0856
84,78009;0,11459;0,08511
84,89826;0,1144;0,08462
85,01676;0,11421;0,08413
85,13559;0,11402;0,08363
85,25475;0,11384;0,08314
85,37425;0,11365;0,08265
85,49408;0,11346;0,08216
85,61424;0,11327;0,08167
85,73475;0,11309;0,08118
85,8556;0,1129;0,08069
85,97678;0,11274;0,08022
86,09831;0,11259;0,07975
86,22019;0,11243;0,07929
86,34241;0,11228;0,07882
86,46497;0,11212;0,07835
86,58789;0,11196;0,07788
86,71115;0,11181;0,07742
86,83477;0,11165;0,07695
86,95874;0,1115;0,07648
87,08306;0,11134;0,07602
87,20774;0,11118;0,07555
87,33278;0,11105;0,07502
87,45817;0,11092;0,07448
87,58393;0,11079;0,07393
87,71005;0,11066;0,07338
87,83653;0,11053;0,07284
87,96338;0,1104;0,07229
88,09059;0,11027;0,07174
88,21818;0,11014;0,0712
88,34613;0,11001;0,07065
88,47446;0,10988;0,07011
88,60315;0,10975;0,06956
88,73223;0,10954;0,06899
88,86168;0,10929;0,06842
88,99151;0,10904;0,06784
89,12171;0,10879;0,06727
89,2523;0,10854;0,06669
89,38328;0,10829;0,06611
89,51464;0,10804;0,06554
89,64638;0,10779;0,06496
89,77851;0,10754;0,06439
89,91104;0,10729;0,06381
90,04395;0,10704;0,06324
90,17726;0,10674;0,06269
90,31096;0,10642;0,06216
90,44506;0,1061;0,06163
90,57956;0,10577;0,0611
90,71446;0,10545;0,06056
90,84977;0,10513;0,06003
90,98547;0,1048;0,0595
91,12159;0,10448;0,05897
91,25811;0,10416;0,05844
91,39504;0,10384;0,0579
91,53238;0,10351;0,05737
91,67014;0,10311;0,05692
91,80831;0,1027;0,05647
91,94689;0,10229;0,05602
92,0859;0,10189;0,05557
92,22533;0,10148;0,05512
92,36518;0,10107;0,05467
92,50546;0,10066;0,05422
92,64616;0,10025;0,05377
92,78729;0,09985;0,05332
92,92885;0,09944;0,05287
93,07084;0,09905;0,05245
93,21327;0,09868;0,05209
93,35614;0,09831;0,05173
93,49944;0,09794;0,05136
93,64319;0,09758;0,051
93,78737;0,09721;0,05064
93,93201;0,09684;0,05027
94,07709;0,09648;0,04991
94,22261;0,09611;0,04955
94,36859;0,09574;0,04918
94,51502;0,09537;0,04882
94,66191;0,09503;0,04847
94,80925;0,09468;0,04813
94,95706;0,09433;0,04779
95,10532;0,09399;0,04745
95,25405;0,09364;0,0471
95,40325;0,09329;0,04676
95,55291;0,09295;0,04642
95,70304;0,0926;0,04607
95,85365;0,09225;0,04573
96,00473;0,09191;0,04539
96,15628;0,09156;0,04506
96,30832;0,09121;0,04474
96,46084;0,09087;0,04441
96,61384;0,09052;0,04409
96,76733;0,09017;0,04377
96,9213;0,08983;0,04344
97,07577;0,08948;0,04312
97,23073;0,08913;0,0428
97,38619;0,08879;0,04247
97,54214;0,08844;0,04215
97,6986;0,08809;0,04184
97,85555;0,08773;0,04153
98,01301;0,08737;0,04123
98,17098;0,08702;0,04092
98,32946;0,08666;0,04062
98,48846;0,0863;0,04031
98,64796;0,08595;0,04001
98,80799;0,08559;0,0397
98,96853;0,08523;0,0394
99,1296;0,08487;0,03909
99,29119;0,08452;0,03882
99,45331;0,08417;0,03856
99,61596;0,08382;0,0383
99,77914;0,08347;0,03805
99,94286;0,08311;0,03779
100,10712;0,08276;0,03753
100,27192;0,08241;0,03728
100,43726;0,08206;0,03702
100,60315;0,08171;0,03676
100,76958;0,08136;0,0365
100,93657;0,08102;0,03626
101,10411;0,08069;0,03602
101,27221;0,08035;0,03578
101,44087;0,08002;0,03554
101,61009;0,07968;0,03529
101,77988;0,07935;0,03505
101,95023;0,07901;0,03481
102,12116;0,07868;0,03457
102,29266;0,07835;0,03433
102,46474;0,07801;0,03409
102,6374;0,07769;0,03386
102,81064;0,07736;0,03363
102,98446;0,07704;0,0334
103,15888;0,07671;0,03317
103,33389;0,07639;0,03294
103,50949;0,07606;0,03271
103,68569;0,07574;0,03248
103,86249;0,07541;0,03225
104,03989;0,07508;0,03202
104,21791;0,07476;0,0318
104,39653;0,07444;0,03158
104,57576;0,07412;0,03136
104,75561;0,0738;0,03114
104,93609;0,07348;0,03092
105,11718;0,07316;0,0307
105,2989;0,07284;0,03048
105,48125;0,07252;0,03026
105,66423;0,0722;0,03005
105,84785;0,07188;0,02983
106,03211;0,07156;0,02963
106,21701;0,07124;0,02942
106,40256;0,07092;0,02921
106,58875;0,07061;0,02901
106,7756;0,07029;0,0288
106,9631;0,06997;0,0286
107,15127;0,06965;0,02839
107,3401;0,06933;0,02818
107,52959;0,06902;0,02798
107,71976;0,0687;0,02779
107,91059;0,06839;0,02759
108,10211;0,06808;0,0274
108,29431;0,06777;0,02721
108,48719;0,06745;0,02701
108,68076;0,06714;0,02682
108,87502;0,06683;0,02663
109,06998;0,06652;0,02643
109,26563;0,06621;0,02624
109,46199;0,0659;0,02606
109,65906;0,06559;0,02587
109,85684;0,06528;0,02569
110,05533;0,06497;0,0255
110,25454;0,06467;0,02532
110,45448;0,06436;0,02514
110,65514;0,06405;0,02495
110,85653;0,06374;0,02477
111,05865;0,06343;0,02459
111,26152;0,06313;0,02441
111,46512;0,06282;0,02424
111,66947;0,06252;0,02406
111,87458;0,06221;0,02388
112,08044;0,0619;0,02371
112,28705;0,0616;0,02353
112,49443;0,06129;0,02336
112,70258;0,06099;0,02318
112,9115;0,06068;0,02301
113,12119;0,06038;0,02285
113,33167;0,06007;0,02268
113,54293;0,05977;0,02252
113,75498;0,05946;0,02235
113,96782;0,05916;0,02219
114,18146;0,05885;0,02202
114,39591;0,05855;0,02186
114,61116;0,05824;0,0217
114,82722;0,05794;0,02154
115,0441;0,05764;0,02138
115,2618;0,05734;0,02123
115,48032;0,05704;0,02107
115,69967;0,05674;0,02092
115,91986;0,05644;0,02076
116,14089;0,05613;0,02061
116,36277;0,05583;0,02045
116,58549;0,05553;0,0203
116,80907;0,05523;0,02015
117,0335;0,05492;0,02
117,2588;0,05462;0,01985
117,48497;0,05432;0,0197
117,71202;0,05402;0,01956
117,93994;0,05371;0,01941
118,16875;0,05341;0,01926
118,39844;0,05311;0,01911
118,62903;0,05281;0,01898
118,86053;0,05251;0,01884
119,09292;0,05221;0,01871
119,32623;0,0519;0,01857
119,56045;0,0516;0,01844
119,7956;0,0513;0,01831
120,03167;0,051;0,01817
120,26867;0,0507;0,01804
120,50661;0,0504;0,01791
120,7455;0,05009;0,01778
120,98533;0,04979;0,01765
121,22612;0,04949;0,01752
121,46787;0,04919;0,01739
121,71058;0,04888;0,01726
121,95427;0,04858;0,01713
122,19893;0,04828;0,017
122,44458;0,04795;0,01688
122,69122;0,04763;0,01676
122,93885;0,04731;0,01664
123,18749;0,04698;0,01652
123,43713;0,04666;0,0164
123,68779;0,04633;0,01628
123,93946;0,04601;0,01615
124,19217;0,04569;0,01604
124,4459;0,04538;0,01598
124,70068;0,04507;0,01592
124,9565;0,04476;0,01586
125,21337;0,04446;0,0158
125,4713;0,04415;0,01574
125,73029;0,04384;0,01568
125,99036;0,04353;0,01562
126,2515;0,04323;0,01556
126,51373;0,04295;0,0155
126,77705;0,04267;0,01544
127,04147;0,04239;0,01538
127,30699;0,04211;0,01532
127,57363;0,04183;0,01526
127,84139;0,04155;0,0152
128,11027;0,04127;0,01514
128,38028;0,041;0,01508
128,65144;0,04074;0,01502
128,92374;0,04047;0,01496
129,1972;0,0402;0,0149
129,47182;0,03993;0,01484
129,74762;0,03967;0,01479
130,02458;0,0394;0,01473
130,30274;0,03913;0,01467
130,58209;0,03887;0,01461
130,86263;0,0386;0,01456
131,14439;0,03833;0,01451
131,42736;0,03807;0,01445
131,71155;0,0378;0,0144
131,99698;0,03753;0,01435
132,28365;0,03727;0,01429
132,57156;0,03701;0,01425
132,86073;0,03676;0,01421
133,15116;0,03651;0,01417
133,44287;0,03626;0,01413
133,73586;0,036;0,01409
134,03014;0,03575;0,01405
134,32571;0,0355;0,01401
134,62259;0,03525;0,01397
134,92079;0,03501;0,01393
135,22031;0,03478;0,01389
135,52116;0,03454;0,01386
135,82336;0,0343;0,01382
136,12691;0,03406;0,01378
136,43181;0,03382;0,01374
136,73809;0,03358;0,0137
137,04574;0,03335;0,01366
137,35478;0,03312;0,01362
137,66522;0,03289;0,01358
137,97706;0,03265;0,01354
138,29032;0,03242;0,0135
138,60501;0,03219;0,01347
138,92113;0,03196;0,01343
139,2387;0,03173;0,01339
139,55772;0,0315;0,01335
139,8782;0,03127;0,01331
140,20017;0,03103;0,01327
140,52361;0,0308;0,01323
140,84856;0,03057;0,01319
141,17501;0,03034;0,01316
141,50297;0,03011;0,01313
141,83247;0,02987;0,01311
142,1635;0,02964;0,01308
142,49608;0,0294;0,01306
142,83022;0,02917;0,01303
143,16593;0,02893;0,013
143,50323;0,0287;0,01298
143,84211;0,02848;0,01297
144,1826;0,02827;0,01296
144,52471;0,02805;0,01295
144,86844;0,02783;0,01293
145,21382;0,02762;0,01292
145,56084;0,0274;0,01291
145,90953;0,02719;0,0129
146,25989;0,02698;0,01289
146,61193;0,02677;0,01287
146,96568;0,02657;0,01286
147,32114;0,02636;0,01285
147,67832;0,02615;0,01284
148,03723;0,02595;0,01283
148,3979;0,02574;0,01281
148,76033;0,02554;0,0128
149,12453;0,02534;0,01279
149,49052;0,02513;0,01278
149,85831;0,02493;0,01277
150,22792;0,02473;0,01275
150,59935;0,02453;0,01274
150,97262;0,02433;0,01274
151,34775;0,02413;0,01274
151,72475;0,02393;0,01274
152,10363;0,02373;0,01274
152,48441;0,02353;0,01274
152,8671;0,02333;0,01274
153,25171;0,02314;0,01275
153,63826;0,02296;0,01275
154,02677;0,02277;0,01276
154,41725;0,02259;0,01276
154,80972;0,0224;0,01277
155,20418;0,02222;0,01277
155,60066;0,02204;0,01278
155,99917;0,02186;0,01278
156,39973;0,02169;0,01279
156,80235;0,02151;0,0128
157,20705;0,02134;0,0128
157,61384;0,02116;0,01281
158,02274;0,02098;0,01281
158,43377;0,02082;0,01282
158,84695;0,02065;0,01282
159,26228;0,02048;0,01283
159,67979;0,02031;0,01283
160,0995;0,02014;0,01284
160,52142;0,01997;0,01285
160,94557;0,0198;0,01286
161,37197;0,01963;0,01287
161,80063;0,01946;0,01288
162,23157;0,01929;0,01289
162,66482;0,01912;0,0129
163,10039;0,01895;0,01291
163,53829;0,0188;0,01293
163,97856;0,01864;0,01295
164,4212;0,01848;0,01297
164,86623;0,01833;0,013
165,31369;0,01817;0,01302
165,76357;0,01802;0,01304
166,21592;0,01788;0,01306
166,67074;0,01773;0,01308
167,12805;0,01759;0,01311
167,58788;0,01744;0,01313
168,05025;0,0173;0,01315
168,51518;0,01716;0,01317
168,98268;0,01703;0,0132
169,45279;0,01689;0,01322
169,92552;0,01676;0,01324
170,4009;0,01663;0,01326
170,87894;0,0165;0,01329
171,35967;0,01637;0,01331
171,84312;0,01625;0,01333
172,3293;0,01613;0,01335
172,81824;0,01601;0,01338
173,30996;0,01588;0,0134
173,80449;0,01576;0,01342
174,30184;0,01565;0,01344
174,80206;0,01553;0,01346
175,30515;0,01542;0,01347
175,81115;0,01531;0,01349
176,32007;0,01519;0,0135
176,83195;0,01508;0,01352
177,34681;0,01497;0,01354
177,86468;0,01486;0,01355
178,38558;0,01475;0,01357
178,90955;0,01464;0,01359
179,43659;0,01454;0,0136
179,96676;0,01443;0,01362
180,50006;0,01433;0,01364
181,03654;0,01423;0,01365
181,57621;0,01413;0,01367
182,11911;0,01402;0,01369
182,66527;0,01393;0,0137
183,21471;0,01383;0,01372
183,76747;0,01374;0,01374
184,32358;0,01365;0,01376
184,88306;0,01355;0,01377
185,44594;0,01346;0,01379
186,01227;0,01338;0,01381
186,58206;0,0133;0,01382
187,15536;0,01322;0,01384
187,73219;0,01315;0,01386
188,31258;0,01307;0,01388
188,89658;0,013;0,01388
189,48421;0,01292;0,01388
190,0755;0,01285;0,01388
190,6705;0,01278;0,01387
191,26924;0,01271;0,01387
191,87174;0,01264;0,01387
192,47806;0,01256;0,01386
193,08822;0,01248;0,01385
193,70226;0,01241;0,01384
194,32022;0,01233;0,01384
194,94213;0,01225;0,01383
195,56804;0,01218;0,01382
196,19798;0,0121;0,01382
196,83199;0,01202;0,01381
197,47011;0,01194;0,0138
198,11238;0,01187;0,01379
198,75885;0,01179;0,01379
199,40954;0,01171;0,01378
200,06451;0,01164;0,01377
200,7238;0,01156;0,01377
201,38745;0,01149;0,01376
202,0555;0,01141;0,01375
202,728;0,01133;0,01374
203,40499;0,01126;0,01374
204,08651;0,01118;0,01373
204,77262;0,0111;0,01373
205,46336;0,01103;0,01373
206,15877;0,01095;0,01373
206,85891;0,01087;0,01373
207,56381;0,0108;0,01373
208,27354;0,01073;0,01373
208,98814;0,01066;0,01374
209,70766;0,01059;0,01374
210,43215;0,01053;0,01374
211,16166;0,01046;0,01375
211,89625;0,0104;0,01375
212,63597;0,01035;0,01376
213,38087;0,01029;0,01376
214,13101;0,01023;0,01377
214,88644;0,01017;0,01377
215,64722;0,01012;0,01377
216,41341;0,01007;0,01378
217,18506;0,01002;0,01378
217,96223;0,00997;0,01378
218,74499;0,00994;0,01378
219,53338;0,0099;0,01379
220,32748;0,00987;0,01379
221,12735;0,00983;0,01379
221,93305;0,00979;0,01378
222,74463;0,00976;0,01377
223,56218;0,00972;0,01376
224,38575;0,00968;0,01375
225,21541;0,00965;0,01374
226,05122;0,00961;0,01373
226,89327;0,00958;0,01371
227,74161;0,00954;0,0137
228,59632;0,00951;0,01369
229,45746;0,00948;0,01368
230,32512;0,00945;0,01367
231,19937;0,00942;0,01366
232,08028;0,00939;0,01365
232,96793;0,00937;0,01364
233,86239;0,00935;0,01363
234,76375;0,00933;0,01362
235,67209;0,00931;0,01361
236,58748;0,00931;0,01359
237,51001;0,00931;0,01357
238,43976;0,00931;0,01354
239,37682;0,00931;0,01352
240,32127;0,00931;0,01348
241,27321;0,00929;0,01343
242,23271;0,00928;0,01338
243,19988;0,00927;0,01333
244,1748;0,00925;0,01328
245,15758;0,00923;0,01323
246,14829;0,00922;0,01318
247,14704;0,0092;0,01313
248,15394;0,00917;0,01308
249,16907;0,00915;0,01303
250,19254;0,00913;0,01298
251,22445;0,00911;0,01293
252,26491;0,00909;0,01288
253,31402;0,00907;0,01283
254,3719;0,00905;0,01278
255,43864;0,00903;0,01273
256,51438;0,00901;0,01268
257,59921;0,009;0,01262
258,69326;0,00898;0,01256
259,79664;0,00896;0,0125
260,90947;0,00894;0,01243
262,03188;0,00892;0,01236
263,16398;0,00889;0,0123
264,30591;0,00887;0,01223
265,4578;0,00884;0,01216
266,61976;0,00881;0,0121
267,79195;0,00878;0,01203
268,97449;0,00874;0,01197
270,16751;0,00871;0,0119
271,37117;0,00868;0,01183
272,5856;0,00864;0,01177
273,81095;0,00861;0,0117
275,04737;0,00857;0,01164
276,295;0,00854;0,01157
277,554;0,0085;0,01151
278,82453;0,00846;0,01144
280,10675;0,00842;0,01138
281,40081;0,00838;0,01131
282,70689;0,00834;0,01125
284,02514;0,00831;0,01119
285,35575;0,00827;0,01113
286,69888;0,00823;0,01107
288,05472;0,00819;0,01101
289,42344;0,00815;0,01095
290,80523;0,00812;0,01089
292,20028;0,00808;0,01082
293,60877;0,00804;0,01076
295,03092;0,008;0,0107
296,4669;0,00796;0,01064
297,91693;0,00793;0,01058
299,38122;0,00789;0,01052
300,85997;0,00785;0,01046
302,35341;0,00781;0,0104
303,86174;0,00777;0,01034
305,3852;0,00773;0,01028
306,92401;0,0077;0,01022
308,4784;0,00766;0,01016
310,04862;0,00762;0,0101
311,63491;0,00759;0,01004
313,23752;0,00755;0,00998
314,85669;0,00751;0,00992
316,49269;0,00748;0,00986
318,14578;0,00744;0,0098
319,81622;0,0074;0,00975
321,50431;0,00737;0,00969
323,2103;0,00733;0,00963
324,9345;0,0073;0,00957
326,6772;0,00726;0,00951
328,43868;0,00723;0,00945
330,21927;0,00719;0,00939
332,01927;0,00716;0,00933
333,839;0,00712;0,00927
335,67878;0,00709;0,00922
337,53896;0,00706;0,00916
339,41987;0,00702;0,0091
341,32185;0,00699;0,00904
343,24528;0,00696;0,00898
345,1905;0,00693;0,00892
347,1579;0,00689;0,00886
349,14785;0,00686;0,00881
351,16075;0,00683;0,00875
353,19699;0,0068;0,00869
355,25699;0,00677;0,00863
357,34115;0,00674;0,00857
359,44991;0,00671;0,00852
361,58371;0,00669;0,00846
363,743;0,00666;0,0084
365,92822;0,00663;0,00834
368,13987;0,00661;0,00828
