Energy[eV];Delta;Beta
29,99855;0,22817;0,46216
30,01333;0,22823;0,46185
30,02813;0,22829;0,46154
30,04294;0,22835;0,46123
30,05776;0,22841;0,46092
30,0726;0,22847;0,46061
30,08746;0,22853;0,46031
30,10233;0,22859;0,46
30,11721;0,22865;0,45969
30,13211;0,22871;0,45938
30,14702;0,22877;0,45907
30,16195;0,22883;0,45877
30,17689;0,2289;0,45846
30,19185;0,22896;0,45815
30,20682;0,22902;0,45784
30,22181;0,22908;0,45753
30,23681;0,22914;0,45722
30,25183;0,2292;0,45692
30,26686;0,22929;0,45661
30,28191;0,2294;0,4563
30,29697;0,2295;0,456
30,31205;0,2296;0,45569
30,32714;0,22971;0,45538
30,34225;0,22981;0,45508
30,35737;0,22991;0,45477
30,37251;0,23002;0,45446
30,38766;0,23012;0,45416
30,40283;0,23023;0,45385
30,41801;0,23033;0,45354
30,43321;0,23043;0,45324
30,44842;0,23054;0,45293
30,46365;0,23064;0,45262
30,4789;0,23074;0,45232
30,49415;0,23085;0,45201
30,50943;0,23095;0,4517
30,52472;0,23105;0,4514
30,54002;0,23116;0,45109
30,55534;0,23126;0,45078
30,57068;0,23136;0,45048
30,58603;0,23147;0,45017
30,6014;0,23157;0,44986
30,61678;0,23168;0,44956
30,63218;0,23178;0,44925
30,64759;0,23188;0,44894
30,66302;0,23199;0,44864
30,67846;0,23209;0,44833
30,69392;0,23219;0,44802
30,70939;0,2323;0,44772
30,72489;0,2324;0,44741
30,74039;0,2325;0,4471
30,75591;0,23266;0,4468
30,77145;0,23283;0,44649
30,787;0,233;0,44619
30,80257;0,23317;0,44588
30,81816;0,23335;0,44558
30,83376;0,23352;0,44527
30,84937;0,23369;0,44497
30,86501;0,23386;0,44466
30,88065;0,23403;0,44436
30,89632;0,23421;0,44405
30,912;0,23438;0,44375
30,92769;0,23455;0,44344
30,94341;0,23472;0,44314
30,95913;0,23489;0,44283
30,97488;0,23507;0,44253
30,99064;0,23524;0,44222
31,00641;0,23541;0,44192
31,0222;0,23558;0,44161
31,03801;0,23576;0,44131
31,05384;0,23593;0,441
31,06968;0,2361;0,4407
31,08553;0,23627;0,44039
31,1014;0,23644;0,44009
31,11729;0,23662;0,43978
31,1332;0,23679;0,43948
31,14912;0,23696;0,43917
31,16506;0,23713;0,43887
31,18101;0,2373;0,43856
31,19698;0,23748;0,43826
31,21297;0,23765;0,43795
31,22897;0,23782;0,43765
31,24499;0,23802;0,43733
31,26103;0,23835;0,43697
31,27708;0,23868;0,43661
31,29315;0,23901;0,43625
31,30923;0,23933;0,43588
31,32533;0,23966;0,43552
31,34145;0,23999;0,43516
31,35759;0,24032;0,43479
31,37374;0,24064;0,43443
31,38991;0,24097;0,43407
31,40609;0,2413;0,4337
31,42229;0,24163;0,43334
31,43851;0,24196;0,43298
31,45475;0,24228;0,43262
31,471;0,24261;0,43225
31,48727;0,24294;0,43189
31,50355;0,24327;0,43153
31,51986;0,24359;0,43116
31,53617;0,24392;0,4308
31,55251;0,24425;0,43044
31,56886;0,24458;0,43008
31,58523;0,24491;0,42971
31,60162;0,24523;0,42935
31,61802;0,24556;0,42899
31,63445;0,24589;0,42862
31,65088;0,24622;0,42826
31,66734;0,24654;0,4279
31,68381;0,24687;0,42754
31,7003;0,2472;0,42717
31,71681;0,24753;0,42681
31,73333;0,24786;0,42645
31,74987;0,24817;0,42604
31,76643;0,24843;0,42535
31,78301;0,24869;0,42467
31,7996;0,24895;0,42398
31,81621;0,24921;0,4233
31,83284;0,24946;0,42261
31,84948;0,24972;0,42193
31,86614;0,24998;0,42124
31,88282;0,25024;0,42056
31,89952;0,2505;0,41988
31,91624;0,25075;0,41919
31,93297;0,25101;0,41851
31,94972;0,25127;0,41782
31,96649;0,25153;0,41714
31,98327;0,25179;0,41645
32,00007;0,25205;0,41577
32,01689;0,2523;0,41508
32,03373;0,25256;0,4144
32,05059;0,25282;0,41372
32,06746;0,25308;0,41303
32,08435;0,25334;0,41235
32,10126;0,25359;0,41166
32,11819;0,25385;0,41098
32,13513;0,25411;0,41029
32,1521;0,25437;0,40961
32,16908;0,25463;0,40892
32,18608;0,25489;0,40824
32,20309;0,25514;0,40755
32,22013;0,2554;0,40687
32,23718;0,25566;0,40619
32,25425;0,25592;0,4055
32,27134;0,2561;0,40483
32,28845;0,25623;0,40417
32,30557;0,25636;0,40351
32,32271;0,25649;0,40285
32,33988;0,25663;0,40219
32,35706;0,25676;0,40152
32,37425;0,25689;0,40086
32,39147;0,25702;0,4002
32,4087;0,25715;0,39954
32,42596;0,25728;0,39888
32,44323;0,25741;0,39822
32,46052;0,25755;0,39756
32,47783;0,25768;0,39689
32,49515;0,25781;0,39623
32,5125;0,25794;0,39557
32,52986;0,25807;0,39491
32,54724;0,2582;0,39425
32,56464;0,25833;0,39359
32,58206;0,25847;0,39293
32,5995;0,2586;0,39226
32,61696;0,25873;0,3916
32,63443;0,25886;0,39094
32,65193;0,25899;0,39028
32,66944;0,25912;0,38962
32,68697;0,25926;0,38896
32,70452;0,25939;0,3883
32,72209;0,25952;0,38763
32,73968;0,25965;0,38697
32,75729;0,25978;0,38631
32,77491;0,25991;0,38565
32,79256;0,26004;0,38495
32,81022;0,26017;0,38422
32,82791;0,26029;0,3835
32,84561;0,26041;0,38277
32,86333;0,26054;0,38204
32,88107;0,26066;0,38131
32,89883;0,26079;0,38058
32,91661;0,26091;0,37986
32,93441;0,26104;0,37913
32,95222;0,26116;0,3784
32,97006;0,26129;0,37767
32,98792;0,26141;0,37695
33,00579;0,26154;0,37622
33,02369;0,26166;0,37549
33,0416;0,26179;0,37476
33,05953;0,26191;0,37403
33,07749;0,26204;0,37331
33,09546;0,26216;0,37258
33,11345;0,26228;0,37185
33,13146;0,26241;0,37112
33,14949;0,26253;0,3704
33,16754;0,26266;0,36967
33,18561;0,26278;0,36894
33,2037;0,26291;0,36821
33,22181;0,26303;0,36748
33,23994;0,26316;0,36676
33,25809;0,26328;0,36603
33,27626;0,26341;0,3653
33,29445;0,26353;0,36457
33,31266;0,26366;0,36385
33,33089;0,26361;0,36307
33,34914;0,26355;0,36229
33,36741;0,2635;0,36151
33,3857;0,26345;0,36073
33,40401;0,2634;0,35995
33,42233;0,26335;0,35917
33,44068;0,2633;0,3584
33,45905;0,26324;0,35762
33,47744;0,26319;0,35684
33,49585;0,26314;0,35606
33,51428;0,26309;0,35528
33,53273;0,26304;0,3545
33,5512;0,26299;0,35372
33,5697;0,26293;0,35294
33,58821;0,26288;0,35217
33,60674;0,26283;0,35139
33,62529;0,26278;0,35061
33,64386;0,26273;0,34983
33,66246;0,26268;0,34905
33,68107;0,26262;0,34827
33,69971;0,26257;0,34749
33,71836;0,26252;0,34672
33,73704;0,26247;0,34594
33,75573;0,26242;0,34516
33,77445;0,26237;0,34438
33,79319;0,26231;0,3436
33,81195;0,26226;0,34282
33,83073;0,26221;0,34204
33,84953;0,26216;0,34127
33,86835;0,26201;0,34052
33,88719;0,26186;0,33978
33,90605;0,2617;0,33903
33,92494;0,26155;0,33829
33,94384;0,26139;0,33755
33,96277;0,26123;0,33681
33,98172;0,26108;0,33607
34,00069;0,26092;0,33532
34,01968;0,26077;0,33458
34,03869;0,26061;0,33384
34,05772;0,26045;0,3331
34,07677;0,2603;0,33236
34,09585;0,26014;0,33161
34,11495;0,25998;0,33087
34,13406;0,25983;0,33013
34,1532;0,25967;0,32939
34,17236;0,25952;0,32865
34,19155;0,25936;0,3279
34,21075;0,2592;0,32716
34,22998;0,25905;0,32642
34,24922;0,25889;0,32568
34,26849;0,25873;0,32494
34,28778;0,25858;0,3242
34,30709;0,25842;0,32345
34,32643;0,25827;0,32271
34,34578;0,25811;0,32197
34,36516;0,25795;0,32123
34,38456;0,2578;0,32049
34,40398;0,25762;0,31975
34,42342;0,25738;0,31904
34,44289;0,25713;0,31834
34,46238;0,25689;0,31763
34,48189;0,25665;0,31692
34,50142;0,25641;0,31622
34,52097;0,25616;0,31551
34,54055;0,25592;0,3148
34,56015;0,25568;0,3141
34,57977;0,25544;0,31339
34,59941;0,25519;0,31268
34,61907;0,25495;0,31197
34,63876;0,25471;0,31127
34,65847;0,25446;0,31056
34,6782;0,25422;0,30985
34,69796;0,25398;0,30915
34,71773;0,25374;0,30844
34,73753;0,25349;0,30773
34,75736;0,25325;0,30703
34,7772;0,25301;0,30632
34,79707;0,25276;0,30561
34,81696;0,25252;0,3049
34,83687;0,25228;0,3042
34,85681;0,25204;0,30349
34,87676;0,25179;0,30278
34,89675;0,25155;0,30208
34,91675;0,25131;0,30137
34,93678;0,25107;0,30066
34,95683;0,25082;0,29996
34,9769;0,25051;0,29936
34,997;0,2502;0,29876
35,01712;0,24989;0,29816
35,03726;0,24958;0,29756
35,05743;0,24927;0,29696
35,07762;0,24897;0,29636
35,09783;0,24866;0,29576
35,11806;0,24835;0,29516
35,13832;0,24804;0,29456
35,1586;0,24773;0,29396
35,17891;0,24742;0,29336
35,19924;0,24711;0,29276
35,21959;0,2468;0,29216
35,23997;0,24649;0,29156
35,26037;0,24619;0,29096
35,28079;0,24588;0,29035
35,30124;0,24557;0,28975
35,32171;0,24526;0,28915
35,34221;0,24495;0,28855
35,36272;0,24464;0,28795
35,38327;0,24433;0,28735
35,40383;0,24402;0,28675
35,42442;0,24371;0,28615
35,44504;0,2434;0,28555
35,46567;0,2431;0,28495
35,48634;0,24279;0,28435
35,50702;0,24248;0,28375
35,52773;0,24217;0,28316
35,54847;0,24188;0,28261
35,56923;0,24159;0,28206
35,59001;0,2413;0,2815
35,61082;0,241;0,28095
35,63165;0,24071;0,28039
35,6525;0,24042;0,27984
35,67339;0,24012;0,27928
35,69429;0,23983;0,27873
35,71522;0,23954;0,27818
35,73617;0,23925;0,27762
35,75715;0,23895;0,27707
35,77816;0,23866;0,27651
35,79918;0,23837;0,27596
35,82024;0,23807;0,27541
35,84131;0,23778;0,27485
35,86242;0,23749;0,2743
35,88354;0,2372;0,27374
35,9047;0,2369;0,27319
35,92587;0,23661;0,27264
35,94707;0,23632;0,27208
35,9683;0,23602;0,27153
35,98955;0,23573;0,27097
36,01083;0,23544;0,27042
36,03213;0,23515;0,26986
36,05346;0,23485;0,26931
36,07481;0,23456;0,26876
36,09619;0,23427;0,2682
36,1176;0,23396;0,26767
36,13902;0,23366;0,26714
36,16048;0,23336;0,2666
36,18196;0,23306;0,26607
36,20346;0,23276;0,26554
36,225;0,23245;0,265
36,24655;0,23215;0,26447
36,26813;0,23185;0,26394
36,28974;0,23155;0,2634
36,31138;0,23125;0,26287
36,33304;0,23094;0,26234
36,35472;0,23064;0,26181
36,37643;0,23034;0,26127
36,39817;0,23004;0,26074
36,41993;0,22974;0,26021
36,44172;0,22943;0,25967
36,46354;0,22913;0,25914
36,48538;0,22883;0,25861
36,50725;0,22853;0,25807
36,52914;0,22822;0,25754
36,55106;0,22792;0,25701
36,57301;0,22762;0,25648
36,59498;0,22732;0,25594
36,61698;0,22702;0,25541
36,63901;0,22671;0,25488
36,66106;0,22641;0,25434
36,68314;0,22611;0,25381
36,70524;0,22578;0,2533
36,72738;0,22546;0,25279
36,74953;0,22514;0,25227
36,77172;0,22481;0,25176
36,79393;0,22449;0,25125
36,81617;0,22417;0,25074
36,83844;0,22384;0,25022
36,86073;0,22352;0,24971
36,88305;0,2232;0,2492
36,9054;0,22287;0,24869
36,92777;0,22255;0,24817
36,95017;0,22223;0,24766
36,9726;0,22191;0,24715
36,99506;0,22158;0,24663
37,01754;0,22126;0,24612
37,04005;0,22094;0,24561
37,06259;0,22061;0,2451
37,08516;0,22029;0,24458
37,10775;0,21997;0,24407
37,13037;0,21964;0,24356
37,15302;0,21932;0,24305
37,17569;0,219;0,24253
37,1984;0,21867;0,24202
37,22113;0,21835;0,24151
37,24389;0,21803;0,24099
37,26667;0,21771;0,24048
37,28949;0,21736;0,23999
37,31233;0,21702;0,2395
37,3352;0,21667;0,23901
37,3581;0,21632;0,23853
37,38103;0,21597;0,23804
37,40398;0,21562;0,23755
37,42696;0,21527;0,23706
37,44998;0,21493;0,23658
37,47302;0,21458;0,23609
37,49608;0,21423;0,2356
37,51918;0,21388;0,23511
37,5423;0,21353;0,23463
37,56546;0,21318;0,23414
37,58864;0,21284;0,23365
37,61185;0,21249;0,23317
37,63509;0,21214;0,23268
37,65836;0,21179;0,23219
37,68165;0,21144;0,2317
37,70498;0,21109;0,23122
37,72834;0,21075;0,23073
37,75172;0,2104;0,23024
37,77513;0,21005;0,22975
37,79857;0,2097;0,22927
37,82204;0,20935;0,22878
37,84554;0,20901;0,22829
37,86907;0,20866;0,22781
37,89263;0,2083;0,22733
37,91622;0,20793;0,22687
37,93984;0,20756;0,2264
37,96348;0,20719;0,22594
37,98716;0,20683;0,22547
38,01086;0,20646;0,22501
38,0346;0,20609;0,22454
38,05836;0,20572;0,22408
38,08216;0,20536;0,22361
38,10598;0,20499;0,22315
38,12984;0,20462;0,22268
38,15372;0,20425;0,22222
38,17764;0,20389;0,22175
38,20158;0,20352;0,22129
38,22555;0,20315;0,22082
38,24956;0,20278;0,22036
38,27359;0,20242;0,21989
38,29766;0,20205;0,21942
38,32175;0,20168;0,21896
38,34588;0,20131;0,21849
38,37003;0,20095;0,21803
38,39422;0,20058;0,21756
38,41843;0,20021;0,2171
38,44268;0,19984;0,21663
38,46696;0,19948;0,21617
38,49127;0,1991;0,2157
38,51561;0,19871;0,21526
38,53998;0,19831;0,21481
38,56438;0,19791;0,21436
38,58881;0,19751;0,21391
38,61327;0,19712;0,21346
38,63777;0,19672;0,21302
38,66229;0,19632;0,21257
38,68685;0,19592;0,21212
38,71143;0,19552;0,21167
38,73605;0,19513;0,21122
38,7607;0,19473;0,21078
38,78538;0,19433;0,21033
38,8101;0,19393;0,20988
38,83484;0,19353;0,20943
38,85962;0,19314;0,20898
38,88442;0,19274;0,20854
38,90926;0,19234;0,20809
38,93413;0,19194;0,20764
38,95904;0,19155;0,20719
38,98397;0,19115;0,20674
39,00894;0,19075;0,2063
39,03394;0,19035;0,20585
39,05897;0,18995;0,2054
39,08403;0,18956;0,20495
39,10912;0,18916;0,2045
39,13425;0,1887;0,20407
39,15941;0,18823;0,20364
39,1846;0,18777;0,20321
39,20983;0,1873;0,20278
39,23508;0,18683;0,20234
39,26037;0,18637;0,20191
39,28569;0,1859;0,20148
39,31105;0,18544;0,20105
39,33643;0,18497;0,20062
39,36185;0,18451;0,20019
39,38731;0,18404;0,19975
39,41279;0,18357;0,19932
39,43831;0,18311;0,19889
39,46386;0,18264;0,19846
39,48945;0,18218;0,19803
39,51507;0,18171;0,1976
39,54072;0,18124;0,19717
39,5664;0,18078;0,19673
39,59212;0,18031;0,1963
39,61787;0,17985;0,19587
39,64366;0,17938;0,19544
39,66948;0,17892;0,19501
39,69533;0,17845;0,19458
39,72122;0,17798;0,19414
39,74714;0,17751;0,19374
39,77309;0,17696;0,19347
39,79908;0,17641;0,1932
39,8251;0,17587;0,19293
39,85116;0,17532;0,19266
39,87725;0,17477;0,19239
39,90337;0,17422;0,19212
39,92953;0,17368;0,19185
39,95572;0,17313;0,19158
39,98195;0,17258;0,19131
40,00821;0,17204;0,19104
40,03451;0,17149;0,19077
40,06084;0,17094;0,1905
40,0872;0,17039;0,19023
40,1136;0,16985;0,18996
40,14004;0,1693;0,18969
40,16651;0,16875;0,18942
40,19301;0,16821;0,18915
40,21955;0,16766;0,18888
40,24612;0,16711;0,18861
40,27273;0,16657;0,18834
40,29938;0,16602;0,18807
40,32606;0,16547;0,1878
40,35278;0,16492;0,18753
40,37953;0,16438;0,18726
40,40631;0,16392;0,18705
40,43314;0,16349;0,18686
40,45999;0,16306;0,18667
40,48689;0,16263;0,18648
40,51382;0,1622;0,18629
40,54078;0,16177;0,1861
40,56778;0,16134;0,18591
40,59482;0,16092;0,18572
40,62189;0,16049;0,18553
40,649;0,16006;0,18534
40,67615;0,15963;0,18515
40,70333;0,1592;0,18496
40,73055;0,15877;0,18477
40,7578;0,15834;0,18458
40,78509;0,15791;0,18439
40,81242;0,15748;0,1842
40,83978;0,15705;0,18401
40,86718;0,15662;0,18382
40,89462;0,15619;0,18363
40,9221;0,15577;0,18343
40,94961;0,15534;0,18324
40,97716;0,15491;0,18305
41,00474;0,15448;0,18286
41,03236;0,15405;0,18267
