PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
565.0000,2.628394,0.263932,3.944323
570.0000,2.616852,0.264029,3.926988
575.0000,2.605461,0.264091,3.909879
580.0000,2.594217,0.264127,3.892991
585.0000,2.583118,0.264119,3.876321
590.0000,2.572160,0.264088,3.859863
595.0000,2.561340,0.264025,3.843613
600.0000,2.550656,0.263944,3.827566
605.0000,2.540104,0.263842,3.811719
610.0000,2.529682,0.263724,3.796067
615.0000,2.519388,0.263594,3.780606
620.0000,2.509218,0.263455,3.765333
625.0000,2.499170,0.263309,3.750243
630.0000,2.489242,0.263165,3.735333
635.0000,2.479431,0.263027,3.720600
640.0000,2.469735,0.262923,3.706040
645.0000,2.460153,0.262859,3.691649
650.0000,2.450681,0.262874,3.677425
655.0000,2.441317,0.263040,3.663363
660.0000,2.432060,0.263174,3.649462
665.0000,2.422908,0.263237,3.635718
670.0000,2.413858,0.263236,3.622128
675.0000,2.404909,0.263116,3.608689
680.0000,2.396058,0.262949,3.595399
685.0000,2.387305,0.262710,3.582254
690.0000,2.378647,0.262455,3.569253
695.0000,2.370082,0.262138,3.556392
700.0000,2.361609,0.261801,3.543669
705.0000,2.353226,0.261429,3.531082
710.0000,2.344933,0.261024,3.518628
715.0000,2.336726,0.260602,3.506305
720.0000,2.328604,0.260126,3.494110
725.0000,2.320567,0.259649,3.482042
730.0000,2.312613,0.259120,3.470098
735.0000,2.304739,0.258586,3.458276
740.0000,2.296946,0.258037,3.446574
745.0000,2.289231,0.257481,3.434990
750.0000,2.281593,0.256914,3.423522
755.0000,2.274031,0.256337,3.412168
760.0000,2.266544,0.255752,3.400927
765.0000,2.259131,0.255160,3.389795
770.0000,2.251789,0.254560,3.378773
775.0000,2.244519,0.253957,3.367857
780.0000,2.237319,0.253348,3.357046
785.0000,2.230188,0.252752,3.346339
790.0000,2.223124,0.252182,3.335733
795.0000,2.216127,0.251640,3.325228
800.0000,2.209196,0.251114,3.314821
805.0000,2.202329,0.250617,3.304512
810.0000,2.195526,0.250109,3.294298
815.0000,2.188786,0.249575,3.284178
820.0000,2.182107,0.248999,3.274151
825.0000,2.175489,0.248412,3.264215
830.0000,2.168931,0.247812,3.254369
835.0000,2.162432,0.247200,3.244612
840.0000,2.155991,0.246584,3.234942
845.0000,2.149607,0.245960,3.225357
850.0000,2.143280,0.245333,3.215858
855.0000,2.137008,0.244703,3.206442
860.0000,2.130791,0.244070,3.197108
865.0000,2.124627,0.243475,3.187855
870.0000,2.118517,0.242932,3.178682
875.0000,2.112460,0.242430,3.169588
880.0000,2.106454,0.241964,3.160571
885.0000,2.100499,0.241550,3.151631
890.0000,2.094594,0.241154,3.142767
895.0000,2.088739,0.240728,3.133977
900.0000,2.082932,0.240195,3.125260
905.0000,2.077174,0.239660,3.116615
910.0000,2.071463,0.239125,3.108042
915.0000,2.065799,0.238543,3.099539
920.0000,2.060181,0.237959,3.091106
925.0000,2.054609,0.237367,3.082741
930.0000,2.049082,0.236765,3.074443
935.0000,2.043599,0.236161,3.066212
940.0000,2.038160,0.235548,3.058047
945.0000,2.032764,0.234939,3.049947
950.0000,2.027411,0.234335,3.041911
955.0000,2.022100,0.233746,3.033938
960.0000,2.016830,0.233179,3.026027
965.0000,2.011602,0.232612,3.018178
970.0000,2.006414,0.232045,3.010390
975.0000,2.001265,0.231470,3.002662
980.0000,1.996157,0.230894,2.994993
985.0000,1.991087,0.230291,2.987382
990.0000,1.986055,0.229684,2.979829
995.0000,1.981062,0.229069,2.972334
1000.0000,1.976106,0.228460,2.964894
