Energy	cff = 2.25	alpha = 2 deg	alpha = 4 deg	cff = 2.25	cff = 2.25
eV					
	1 order	1 order	1 order	2 order	3 order
1780	0.1510703388	0.08138035636	2.604623958E-4	0.07106	0.0127
1785	0.1508829241	0.07995702671	2.614425771E-4	0.07076	0.01244
1790	0.1506550727	0.07850336194	2.621520606E-4	0.07046	0.01219
1795	0.1503881701	0.0770200225	2.616702752E-4	0.07016	0.01193
1800	0.1500808099	0.07550787569	2.594354075E-4	0.06984	0.01168
1805	0.1497236963	0.0739694233	2.548609235E-4	0.06952	0.01144
1810	0.1493410902	0.07239982187	2.4765782E-4	0.0692	0.01119
1815	0.148908039	0.07080636995	2.376740982E-4	0.06886	0.01095
1820	0.148428754	0.06918739303	2.250830611E-4	0.06852	0.01071
1825	0.1478209363	0.06748949271	2.092334927E-4	0.06812	0.01046
1830	0.1471529005	0.06576332542	1.911517293E-4	0.06771	0.01021
1835	0.1464356746	0.06402113327	1.715479325E-4	0.06729	0.00996
1840	0.1456707387	0.06226352337	1.507510154E-4	0.06685	0.00972
1845	0.1448549768	0.06049407163	1.297112759E-4	0.0664	0.00947
1850	0.1439949667	0.05871398558	1.091117367E-4	0.06594	0.00924
1855	0.1430833648	0.05692664765	8.97276065E-5	0.06547	0.009
1860	0.1421231198	0.05513472977	7.208863145E-5	0.06498	0.00877
1865	0.1411162806	0.05334087048	5.673723085E-5	0.06448	0.00854
1870	0.1400650087	0.05154878915	4.418069267E-5	0.06397	0.00832
1875	0.1389623665	0.04976176478	3.471635499E-5	0.06344	0.00809
1880	0.1377082829	0.04791368319	2.857459849E-5	0.06284	0.00786
1885	0.1363477036	0.04604437968	2.580666308E-5	0.06219	0.00763
1890	0.13493919	0.04419187492	2.632795404E-5	0.06153	0.0074
1895	0.133482141	0.04235894088	2.999034178E-5	0.06085	0.00718
1900	0.1319789453	0.04055119495	3.651908985E-5	0.06016	0.00696
1905	0.1304324682	0.03876879057	4.55806761E-5	0.05945	0.00674
1910	0.1288353743	0.03701744851	5.676459138E-5	0.05872	0.00653
1915	0.1272074314	0.03529935368	6.964478186E-5	0.05798	0.00632
1920	0.1255360197	0.03361790186	8.37683742E-5	0.05722	0.00612
1925	0.1238254191	0.03197553813	9.858165814E-5	0.05645	0.00592
1930	0.1220813199	0.03037564158	1.137809102E-4	0.05566	0.00572
1935	0.1202957204	0.02881741832	1.288901469E-4	0.05486	0.00553
1940	0.1182285107	0.02719537252	1.433763951E-4	0.05392	0.00532
1945	0.1160309498	0.02559092604	1.569913304E-4	0.05291	0.00511
1950	0.1138045642	0.02404871596	1.6963585E-4	0.0519	0.0049
1955	0.1115475994	0.022570215	1.811574597E-4	0.05087	0.00471
1960	0.1092685959	0.0211549695	1.916128493E-4	0.04983	0.00451
1965	0.106967514	0.01980453391	2.010204678E-4	0.04878	0.00432
1970	0.1046489644	0.01851765234	2.095735665E-4	0.04772	0.00414
1975	0.1023159435	0.01729367931	2.174436362E-4	0.04666	0.00397
1980	0.0999738577	0.01613148736	2.249235525E-4	0.0456	0.0038
1985	0.09762387142	0.0150301508	2.322013385E-4	0.04452	0.00363
1990	0.09525792406	0.0139879284	2.396319315E-4	0.04345	0.00347
1995	0.09291486797	0.01300394119	2.474172141E-4	0.04238	0.00332
2000	0.09056283929	0.01207517117	2.557405287E-4	0.04131	0.00318
