Energy	Efficiency(GR)	alpha(norm)	alpha	beta	Cff
1428	0.2801859441	85.82745167	4.17255	6.69446538996242	1.60217408315186
1430	0.2808000735	85.83879388	4.16121	6.6845249821171	1.60415791703261
1432	0.2814199249	85.84611402	4.15389	6.67710073608532	1.60520308304591
1434	0.2820460462	85.85341301	4.14659	6.66969674363619	1.6062490536883
1436	0.2826677878	85.86069157	4.13930999999999	6.66231297276471	1.60729581042874
1438	0.2832918386	85.86795007	4.13205000000001	6.6549493915082	1.60834333459219
1440	0.283918231	85.87518873	4.12481	6.64760596794613	1.6093916073593
1442	0.2845313967	85.88240706	4.11759000000001	6.64028267020014	1.61044060976595
1444	0.2851585388	85.88960389	4.1104	6.63298567187436	1.61148790978604
1446	0.2857610197	85.89677813	4.10321999999999	6.62570252625109	1.61253830623567
1448	0.2863617218	85.90392812	4.09607	6.6184456084312	1.61358694609894
1450	0.2869422926	85.91105823	4.08893999999999	6.6112086812718	1.61463622269755
1452	0.2875364568	85.91816866	4.08183	6.60399171311226	1.61568611629009
1454	0.2881306723	85.92525928	4.07474000000001	6.59679467233406	1.61673660698881
1456	0.2887287522	85.93232911	4.06767000000001	6.58961752736057	1.61778767475916
1458	0.2893075238	85.93937937	4.06062	6.58246024665694	1.61883929941956
1460	0.2898909882	85.94641002	4.05359	6.57532279873022	1.61989146064109
1462	0.2904829889	85.95342161	4.04658000000001	6.56820515212917	1.62094413794722
1464	0.2910557503	85.96041432	4.03959	6.56110727544442	1.62199731071351
1466	0.2916438309	85.96738794	4.03261000000001	6.55402297607699	1.6230534572135
1468	0.2922559873	85.97834071	4.02166	6.54450241873658	1.62511154282261
1470	0.2928700414	85.98527033	4.01473	6.53746526730589	1.6261692650852
1472	0.2934606394	85.9921784	4.00782	6.53044775911702	1.62722740485192
1474	0.294059282	85.99906737	4.00093	6.52344986293822	1.62828594070926
1476	0.2946596471	86.00593772	3.99406	6.51647154757982	1.62934485109385
1478	0.2952573958	86.01278969	3.98721	6.50951278189341	1.630404114292
1480	0.2958589656	86.01962012	3.98038	6.50257353477261	1.63146370843972
1482	0.2964455101	86.02643262	3.97357	6.49565377515256	1.63252361152239
1484	0.297043649	86.03322648	3.96677	6.48874735050502	1.63358637842757
1486	0.2976411346	86.04000214	3.95999999999999	6.48186647683084	1.63464684081556
1488	0.2982422563	86.04675968	3.95323999999999	6.47499888415238	1.63571013845086
1490	0.2988531678	86.05349908	3.9465	6.46815066306485	1.63677367170429
1492	0.2994494097	86.0602186	3.93978	6.46132178269961	1.63783741784768
1494	0.3000388109	86.06691734	3.93308	6.45451221222976	1.63890135400087
1496	0.3006249017	86.07359595	3.9264	6.44772192087035	1.63996545713164
1498	0.3012194061	86.08025692	3.91974	6.44095087787814	1.64102970405558
1500	0.3018227903	86.08689988	3.9131	6.43419905255196	1.642094071436
1502	0.3024199171	86.09352496	3.90648	6.42746641423268	1.64315853578386
1504	0.3030465217	86.10413098	3.89587	6.41831488145472	1.6452904916716
1506	0.3036979808	86.11071915	3.88928	6.4116160308155	1.64636106025239
1508	0.3043546264	86.11728988	3.88271	6.40493628134011	1.64743167618473
1510	0.3050258659	86.12384312	3.87616	6.39827560249156	1.64850231535038
1512	0.3056829219	86.13037888	3.86962	6.39162790160512	1.64957565182227
1514	0.3063566353	86.13689749	3.8631	6.38499921827231	1.65064897951052
1516	0.3070223261	86.14339807	3.8566	6.37838952206724	1.65172227387316
1518	0.3076663047	86.14987853	3.85012	6.37179878260648	1.65279551021382
1520	0.3082955372	86.15633985	3.84366	6.36522696954887	1.65386866368164
1522	0.3089335176	86.16278474	3.83722	6.35867405259574	1.65494170927134
1524	0.309566504	86.16921205	3.83078999999999	6.35213396290233	1.65601737046599
1526	0.3102077052	86.17562307	3.82438	6.34561271667302	1.65709289017178
1528	0.3108333647	86.18201589	3.81798000000001	6.33910425297451	1.65817100850774
1530	0.311470392	86.18839097	3.81161	6.33262060706248	1.65924617724698
1532	0.3121119942	86.19474918	3.80525	6.32614969124954	1.66032391025481
1534	0.3127353788	86.2010911	3.79891000000001	6.31969750620586	1.66140141611748
1536	0.3133768434	86.20741647	3.79258	6.31325800678884	1.66248146836303
1538	0.3140159144	86.21372552	3.78627	6.30683718591677	1.66356125834534
1540	0.3146729068	86.22401686	3.77598	6.29803290625109	1.66576883018961
1542	0.3153482461	86.2302889	3.76971	6.29165091083967	1.6668514497279
1544	0.3159996288	86.23654096	3.76345999999999	6.28528750170054	1.66793373203937
1546	0.3166454769	86.24277706	3.75722	6.27893665741612	1.6690184998339
1548	0.3173066454	86.24899677	3.751	6.27260434748397	1.67010289386714
1550	0.3179676305	86.25520072	3.7448	6.2662905421054	1.67118688703001
1552	0.3186302017	86.26138829	3.73860999999999	6.25998923163685	1.67227332759446
1554	0.3192793127	86.26755865	3.73244	6.25370637400802	1.67335932998223
1556	0.3199311542	86.27371298	3.72629000000001	6.24744193953236	1.67444486664753
1558	0.3205916613	86.27985161	3.72015	6.24118993031191	1.67553281157109
1560	0.3212413359	86.28597444	3.71402999999999	6.23495629273635	1.67662025268967
1562	0.3218950355	86.29208158	3.70792	6.22873503672149	1.67771008122563
1564	0.3225611382	86.29817286	3.70183	6.22253210097332	1.67879936738647
1566	0.3232060352	86.30424679	3.69575	6.2163415032141	1.67989101971152
1568	0.3238255675	86.31030113	3.6897	6.21017512338134	1.68097914497167
1570	0.3244361857	86.31633892	3.68366	6.20402103036424	1.6820695970425
1572	0.325055209	86.32236146	3.67764	6.19788514754318	1.68315941041203
1574	0.3256842038	86.32836841	3.67162999999999	6.19176150821072	1.68425152837438
1576	0.3262988844	86.33436029	3.66564	6.18565602810605	1.68534296749524
1578	0.326970016	86.34433573	3.65566	6.17719172473457	1.68763420793944
1580	0.3276454694	86.35029448	3.64971	6.17112401257033	1.68872777614473
1582	0.3283202376	86.35623842	3.64376	6.1650625333208	1.68982661204537
1584	0.3289852983	86.36216658	3.63782999999999	6.15901910869693	1.69092469073647
1586	0.3296535319	86.3680805	3.63191999999999	6.15299370952542	1.69202198241605
1588	0.3303333689	86.37397951	3.62602	6.1469804004231	1.69312149967812
