Energy	delta	beta
10.2782623692978	0.00143114686458041	0.72071557343229
10.2793178480207	0.00136254536028796	0.720681272680144
10.2803735435409	0.00129394385599552	0.720646971927998
10.2814294559253	0.00122534235170307	0.720612671175851
10.2824855852405	0.00115674084741063	0.720578370423705
10.2835419315536	0.00108813934311818	0.720544069671559
10.2845984949313	0.00101953783882581	0.720509768919413
10.2856552754406	9.50936334533367E-4	0.720475468167267
10.2867122731484	8.82334830240921E-4	0.72044116741512
10.2877694881217	8.13733325948475E-4	0.720406866662974
10.2888269204276	7.4513182165603E-4	0.720372565910828
10.2898845701329	6.76530317363584E-4	0.720338265158682
10.2909424373048	6.07928813071138E-4	0.720303964406536
10.2920005220103	5.39327308778692E-4	0.720269663654389
10.2930588243165	4.70725804486247E-4	0.720235362902243
10.2941173442907	4.02124300193801E-4	0.720201062150097
10.2951760819998	3.33522795901355E-4	0.720166761397951
10.2962350375112	2.64921291608909E-4	0.720132460645804
10.2972942108921	1.96319787316464E-4	0.720098159893658
10.2983536022096	1.27718283024095E-4	0.720063859141512
10.2994132115311	5.9116778731649E-5	0.720029558389366
10.3004730389238	-7.46823898823378E-6	0.72
10.3015330844552	-6.14848181421848E-5	0.72
10.3025933481924	-1.15501397296134E-4	0.72
10.303653830203	-1.69517976450085E-4	0.72
10.3047145305543	-2.23534555604038E-4	0.72
10.3057754493138	-2.77551134757989E-4	0.72
10.3068365865489	-3.31567713911938E-4	0.72
10.3078979423271	-3.85584293065889E-4	0.72
10.308959516716	-4.3960087221984E-4	0.72
10.310021309783	-4.93617451373791E-4	0.72
10.3110833215959	-5.47634030527744E-4	0.72
10.3121455522221	-6.01650609681693E-4	0.72
10.3132080017293	-6.55667188835583E-4	0.72
10.3142706701852	-7.09683767989534E-4	0.72
10.3153335576575	-7.63700347143485E-4	0.72
10.3163966642138	-8.17716926297438E-4	0.72
10.3174599899219	-8.71733505451387E-4	0.72
10.3185235348496	-9.25750084605338E-4	0.72
10.3195872990647	-9.79766663759289E-4	0.72
10.3206512826351	-0.00103378324291324	0.72
10.3217154856285	-0.00108779982206719	0.72
10.3227799081128	-0.00114181640122114	0.72
10.323844550156	-0.00119583298037509	0.72
10.324909411826	-0.00124984955952904	0.72
10.3259744931908	-0.00130386613868299	0.72
10.3270397943184	-0.00135788271783688	0.72
10.3281053152768	-0.00141189929699084	0.72
10.329171056134	-0.00146591587614479	0.72
10.3302370169581	-0.00151993245529874	0.72
10.3313031978173	-0.00157394903445269	0.72
10.3323695987796	-0.00162796561360664	0.72
10.3334362199133	-0.00168198219276059	0.72
10.3345030612865	-0.00173599877191454	0.72
10.3355701229674	-0.00179001535106849	0.72
10.3366374050244	-0.00184403193022244	0.72
10.3377049075256	-0.00189804850937639	0.72
10.3387726305394	-0.00195206508853035	0.72
10.3398405741341	-0.0020060816676843	0.72
10.3409087383781	-0.00206009824683825	0.72
10.3419771233398	-0.00211411482599214	0.72
10.3430457290875	-0.00216813140514609	0.72
10.3441145556898	-0.00222214798430004	0.72
10.345183603215	-0.00227616456345399	0.72
10.3462528717318	-0.00233018114260794	0.72
10.3473223613086	-0.00238419772176189	0.72
10.348392072014	-0.00243821430091584	0.72
10.3494620039167	-0.00249223088006979	0.72
10.3505321570851	-0.00254624745922374	0.72
10.3516025315879	-0.0026002640383777	0.72
10.3526731274939	-0.00265428061753165	0.72
10.3537439448717	-0.0027082971966856	0.72
10.3548149837901	-0.00276231377583955	0.72
10.3558862443177	-0.00281633035499344	0.72
10.3569577265235	-0.00287034693414739	0.72
10.3580294304762	-0.00292436351330134	0.72
