Energy(eV)	Delta	Beta
10.4412220280967	-0.742274670972299	0.694429183790807
10.4423112426935	-0.7425763087586	0.694461232805601
10.4434006845649	-0.742877946544901	0.694493281820396
10.444490353782	-0.743179584331203	0.69452533083519
10.4455802504161	-0.743481222117504	0.694557379849985
10.4466703745382	-0.743782859903805	0.694589428864779
10.4477607262197	-0.744084497690107	0.694621477879574
10.4488513055317	-0.744386135476408	0.694653526894368
10.4499421125457	-0.74468777326271	0.694685575909163
10.4510331473328	-0.744989411049011	0.694717624923957
10.4521244099645	-0.745291048835312	0.694749673938752
10.4532159005121	-0.745592686621614	0.694781722953546
10.4543076190471	-0.745894324407915	0.694813771968341
10.4553995656409	-0.746195962194216	0.694845820983135
10.4564917403649	-0.746497599980518	0.69487786999793
10.4575841432907	-0.746799237766819	0.694909919012724
10.4586767744897	-0.74710087555312	0.694941968027519
10.4597696340336	-0.747402513339422	0.694974017042314
10.4608627219939	-0.747704151125723	0.695006066057108
10.4619560384422	-0.748005788912025	0.695038115071903
10.4630495834503	-0.748307426698326	0.695070164086697
10.4641433570897	-0.748609064484627	0.695102213101492
10.4652373594322	-0.748910702270929	0.695134262116286
10.4663315905496	-0.74921234005723	0.695166311131081
10.4674260505135	-0.749513977843532	0.695198360145875
10.4685207393958	-0.749815615629833	0.69523040916067
10.4696156572683	-0.750117253416134	0.695262458175464
10.4707108042029	-0.750418891202436	0.695294507190259
10.4718061802715	-0.750720528988737	0.695326556205053
10.472901785546	-0.751022166775038	0.695358605219848
10.4739976200983	-0.75132380456134	0.695390654234642
10.4750936840004	-0.751625442347641	0.695422703249437
10.4761899773243	-0.751927080133942	0.695454752264231
10.4772865001421	-0.752228717920244	0.695486801279026
10.4783832525258	-0.752530355706545	0.69551885029382
10.4794802345475	-0.752831993492847	0.695550899308615
10.4805774462794	-0.753133631279148	0.695582948323409
10.4816748877937	-0.753435269065449	0.695614997338204
10.4827725591624	-0.753736906851751	0.695647046352998
10.4838704604579	-0.754038544638052	0.695679095367793
10.4849685917523	-0.754340182424354	0.695711144382588
10.4860669531181	-0.754641820210655	0.695743193397382
10.4871655446273	-0.754943457996956	0.695775242412177
10.4882643663526	-0.755245095783257	0.695807291426971
10.4893634183661	-0.755546733569559	0.695839340441766
10.4904627007403	-0.75584837135586	0.69587138945656
10.4915622135476	-0.756150009142162	0.695903438471355
10.4926619568605	-0.756451646928463	0.695935487486149
10.4937619307515	-0.756753284714764	0.695967536500944
10.494862135293	-0.757054922501066	0.695999585515738
10.4959625705578	-0.757356560287367	0.696031634530533
10.4970632366183	-0.757658198073669	0.696063683545327
10.4981641335471	-0.75795983585997	0.696095732560122
10.499265261417	-0.758261473646271	0.696127781574916
